headword_iast	headword_slp1	entry_id	page	body
abhimukhay	aBimuKay	22198	7-386-a	{#aBimuKay#}¦, {#˚yati#} {%Jmd%} (<ab>Acc.</ab>) {%sich geneigt machen%} <ls>KIR. 12,19</ls>. {%zuwenden%} <ls>DAMAYANTĪK. 274</ls>.
abhimuni	aBimuni	22199	7-386-a	{#aBimuni#}¦ <lex>Adv.</lex> {%vor den Augen des%} <is>Muni</is> <ls>KIR. 10,45</ls>.
abhiraśmimāli	aBiraSmimAli	22200	7-386-a	{#aBiraSmimAli#}¦ <lex>Adv.</lex> {%gegen die Sonne%} <ls>KIR. 12,2</ls>.
abhilambha	aBilamBa	22201	7-386-a	{#aBilamBa#}¦ <lex>m.</lex> {%Erlangung%} <ls>DAMAYANTĪK. 119</ls>.
abhiśaṅkā	aBiSaNkA	22202	7-386-a	{#aBiSaNkA#}¦ I. {%irrige Vermuthung, — Voraussetzung%} <ls>KIR. 10,42</ls>.
abhipava	aBipava	22203	7-386-a	{#aBipava#}¦ 7. {%Weihe%} <ls>DHARMAŚARM. 7,13</ls>.
abhipavaṇa	aBipavaRa	22204	7-386-a	{#aBipavaRa#}¦ I. 1. {%das Baden%} <ls>KIR. 6,23</ls>.
abhrapiśāca	aBrapiSAca	22205	7-386-a	{#aBrapiSAca#}¦ I. <ls>HARAVIJAYA 12,74</ls>.
abhramujīviteśa	aBramujIviteSa	22206	7-386-a	{#aBramujIviteSa#}¦ <lex>m.</lex> <is>Indra</is>ʼs {%Elephant%} <ls>DHARMAŚARM. 7,15</ls>.
abhramuvallabha	aBramuvallaBa	22207	7-386-a	{#aBramuvallaBa#}¦ I. <ls><ab>ebend.</ab> 7,6</ls>.
amalānvaya	amalAnvaya	22208	7-386-a	{#amalAnvaya#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%von reiner Herkunft%} <ls>MĀLATĪM. (ed. Bomb.) 84,4</ls>.
amātṛjña	amAtfjYa	22209	7-386-a	{#amAtfjYa#}¦ 7. Lies {%Mutter%}.
amānayant	amAnayant	22210	7-386-a	{#amAnayant#}¦ <lex>Adj.</lex> {%nicht ehrend%} <ls>MBH. 3,303,17</ls>.
amāputra	amAputra	22211	7-386-a	{#amAputra#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%nebst dem Sohne%} oder — {%der Tochter%}. In Verbindung mit {#dfzad#} {%nebst dem kleinen Mühlstein%} <ls>KAUŚ. 81,19</ls>.
amithyā	amiTyA	22212	7-386-a	{#amiTyA#}¦ I. Mit {#kar#} {%wahr machen%} <ls>MBH. 3,303,14</ls>.
amṛṣya	amfzya	22213	7-386-a	{#amfzya#}¦ <lex>Adj.</lex> {%unerträglich%} <ls>RUDRAṬA, ŚṚṄGĀRAT. 2,97</ls> [Page7-386-b] nach <ls>JACOBIʼs Conjectur.</ls> <ls>Ebend.</ls> ist auch {#kena#} <ab>st.</ab> {#yena#} die richtige Lesart.
ambikā	ambikA	22214	7-386-b	{#ambikA#}¦ I. 1. <ab>N. pr.</ab> einer <is>Apsaras</is> <ls>MBH. 1,123,62</ls>.
ambhojanīlāy	amBojanIlAy	22215	7-386-b	{#amBojanIlAy#}¦ {%eine Lotusblüthe darstellen%} <ls>DHARMAŚARM. 2,79</ls>.
ayoga	ayoga	22216	7-386-b	<hom>3.</hom> {#ayoga#}¦ <lex>Adj.</lex> {%auf Eisen bezüglich%} <ls>DAMAYANTĪK. 124</ls>.
arakta	arakta	22217	7-386-b	{#arakta#}¦ <lex>Adj.</lex> {%ungefärbt%} <ls>M. 10,87</ls>.
aradhra	araDra	22218	7-386-b	{#a/raDra#}¦ I. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 125</ls>.
arāgadvepatas	arAgadvepatas	22219	7-386-b	{#arAgadvepatas#}¦ <lex>Adv.</lex> {%sine ira et studio%} <ls>BHAG. 18,23</ls>.
arājanya	arAjanya	22220	7-386-b	<hom>2.</hom> {#a/rAjanya#}¦ <lex>m.</lex> {%kein%} <is>Rājanya</is> <ls>MAITR. S. 1,5,8 (76,5)</ls>.
ari	ari	22221	7-386-b	<hom>3.</hom> {#ari#}¦ I. {%Discus%} <ls>CAṆḌĪŚ. 36,83</ls>.
arcicayiṣu	arcicayizu	22222	7-386-b	{#arcicayizu#}¦ <lex>Adj.</lex> mit <ab>Acc.</ab> {%verehren wollend%} <ls>KIR. 13,65</ls>.
arthādhinātha	arTADinATa	22223	7-386-b	{#arTADinATa#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Kubera</is>ʼs <ls>CAṆḌĪŚ. 36</ls>.
ardhoruka	arDoruka	22224	7-386-b	{#arDoruka#}¦ 1. 1〉 <ls>DAMAYANTĪK. 242</ls>.
alaṃkārabhāṇḍa	alaMkAraBARqa	22225	7-386-b	{#alaMkAraBARqa#}¦ <lex>n.</lex> {%Schmuckkästchen%} <ls>MṚCCH. 49,11</ls>.
alaṃbhūṣṇu	alaMBUzRu	22226	7-386-b	{#alaMBUzRu#}¦ I. <ls>ŚRĪKAṆṬHAC. 2,56</ls>.
alūna	alUna	22227	7-386-b	{#a/lUna#}¦ I. {%ungeschoren%} <ls>MAITR. S. 2,5,11 (62,12)</ls>.
alpakleśa	alpakleSa	22228	7-386-b	{#alpakleSa#}¦ <lex>Adj.</lex> {%mit geringen Leiden verbunden%} <ls>MṚCCH. 7,18</ls>.
alpacchada	alpacCada	22229	7-386-b	{#alpacCada#}¦ <lex>Adj.</lex> {%dürftig bekleidet%} <ls>MṚCCH. 15,19</ls>.
avakarṇana	avakarRana	22230	7-386-b	{#avakarRana#}¦ <lex>n.</lex> {%das in den Wind Schlagen%} <ls>KĀD. (1883) 108,3. 4</ls>.
avajiti	avajiti	22231	7-386-b	{#avajiti#}¦ <lex>f.</lex> {%Besiegung%} <ls>KIR. 6,43</ls>.
avatamasa	avatamasa	22232	7-386-b	{#avatamasa#}¦ I. = {#ajYAna#} <ls>CAṆḌĪŚ. 58</ls>.
avatāḍana	avatAqana	22233	7-386-b	{#avatAqana#}¦ <lex>n.</lex> {%das Hauen, Schlagen, Hieb%} <ls>MĀLATĪM. (ed. Bomb.) 342,6</ls>.
avatsala	avatsala	22234	7-386-b	{#avatsala#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%hart —, grausam gegen%} (<ab>Loc.</ab>) <ls><ab>ebend.</ab> 306,9</ls>.
avadhi	avaDi	22235	7-386-b	"{#avaDi#}¦ I. {%eine <ab>best.</ab> übernatürliche Erkenntniss bei den%} <is>Jaina</is> <ls>SARVAD. 32,5</ls>. <ls n=""SARVAD. 32,"">10</ls>. <ls>WEBER, BHAG. 2,208</ls>. <ls>DHARMAŚARM. 5,33</ls>."
avana	avana	22236	7-386-b	{#avana#}¦ I. 2. {%behütend, beschützend%} <ls>DHARMAŚARM. 10,5</ls>.
avapṛṣṭhī	avapfzWI	22237	7-386-b	{#avapfzWI#}¦ <lex>Adv.</lex> mit {#BU#} <ls>DIVYĀVAD. 326,1</ls>. <ab>Vgl.</ab> {#pfzWI#}.
avamocana	avamocana	22238	7-386-b	{#avamocana#}¦ I. {%das Anlegen, Anziehen%} <ls>DAMAYANTĪK. 129</ls>.
avamarapāṭhaka	avamarapAWaka	22239	7-386-b	{#avamarapAWaka#}¦ <lex>m.</lex> {%Barde, Lobsänger [Page7-386-c] eines Fürsten%} <ls><ab>ebend.</ab> 226. 264</ls>.
avicita	avicita	22240	7-386-c	{#a/vicita#}¦ <lex>Adj.</lex> {%nicht geschichtet%} <ls>MAITR. S. 2,1,6 (7,17)</ls>.
avicintayant	avicintayant	22241	7-386-c	{#avicintayant#}¦ <lex>Adj.</lex> {%nicht bedenkend%} <ls>MBH. 13,1,21</ls>.
avibhakta	aviBakta	22242	7-386-c	{#a/viBakta#}¦ I. 1〉 <ls>MAITR. S. 1,6,4 (91,18)</ls>.
aśama	aSama	22243	7-386-c	{#aSama#}¦ <lex>m.</lex> {%Unruhe%} <ls>BHAG. 14,12</ls>.
as	as	22244	7-386-c	"<hom>2.</hom> {#as#}¦ mit {#nis#} I. 6〉 <ls>KIR. 10,52</ls>. <ls n=""KIR."">17,32</ls>. — {%niedersetzen%} ({#padam#}) <ls n=""KIR."">10,31</ls>. — Mit {#pra, prAsta#} {%vertrieben%} <ls>KIR. 11,45</ls>. — Mit {#utpra#} {%höhnen, verspotten%} <ls>CAṆḌĪŚ. 24</ls>."
asaṃyamitālakin	asaMyamitAlakin	22245	7-386-c	{#asaMyamitAlakin#}¦ 7. Lies <ls>KĀD.</ls> <ab>st.</ab> <ls>DAŚAK.</ls>
asaṃvasant	asaMvasant	22246	7-386-c	{#asaMvasant#}¦ <lex>Adj.</lex> {%nicht verkehrend mit%} (<ab>Instr.</ab>) <ls>M. 4,246</ls>.
asijihva	asijihva	22247	7-386-c	{#asijihva#}¦ <lex>m.</lex> <ab>N. pr.</ab> eines <is>Asura</is> <ls>HARIV. 13543</ls>.
asitaratna	asitaratna	22248	7-386-c	{#asitaratna#}¦ <lex>n.</lex> {%Sapphir%} <ls>KIR. 16,38</ls>.
asṛṣṭānna	asfzwAnna	22249	7-386-c	{#asfzwAnna#}¦ <lex>Adj.</lex> {%wobei keine Speise vertheilt wird%} <ls>BHAG. 17,13</ls>.
astatandri	astatandri	22250	7-386-c	{#astatandri#}¦ <lex>Adj.</lex> {%nicht träge%} <ls>KIR. 1,9</ls>.
astanā	astanA	22251	7-386-c	{#astanA/#}¦ <lex>Adj.</lex> <lex>f.</lex> {%keine Brust —, kein Euter habend%} <ls>MAITR. S. 4,1,14 (19,17)</ls>.
ahividviṣ	ahividviz	22252	7-386-c	{#ahividviz#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Indra</is>ʼs <ls>KIR. 4,27</ls>.
ākṣepin	Akzepin	22253	7-386-c	{#Akzepin#}¦ I. <lex>Adj.</lex> <lex>f.</lex> mit {#sidDi#} {%die Zauberkraft anzuziehen%} <ls>MĀLATĪM. (ed. Bomb.) 343,8</ls>.
āghūrṇana	AGUrRana	22254	7-386-c	{#AGUrRana#}¦ <lex>n.</lex> {%Schwindel%} <ls>DAMAYANTĪK. 43</ls>.
āñchita	AYCita	22255	7-386-c	"{#AYCita#}¦ <lex>Adj.</lex> {%versehen mit%} <ls>HARAVIJAYA 3,46</ls>. <ls n=""HARAVIJAYA"">5,66</ls>. <ls n=""HARAVIJAYA 5,"">151</ls>."
āḍambarita	Aqambarita	22256	7-386-c	"{#Aqambarita#}¦ 1. {%von Trommeltönen begleitet%} <ls>DAMAYANTĪK. 53</ls>. <ls n=""DAMAYANTĪK."">228</ls>."
ātapa	Atapa	22257	7-386-c	{#Atapa#}¦ I. {%Mondschein%} <ls>CAṆḌĪŚ. 19</ls>. <ls>DAŚAK. (1883) 111,4</ls>. <ls>HARAVIJAYA 8,2</ls>.
ātmasaṃbhāvita	AtmasaMBAvita	22258	7-386-c	{#AtmasaMBAvita#}¦ <lex>Adj.</lex> {%von sich selbst eingenommen%} <ls>BHAG. 16,17</ls>.
ādi	Adi	22259	7-386-c	"<hom>1.</hom> {#Adi#}¦ I. 7. <ab>Bez.</ab> {%des 5ten Theils im 7theiligen%} <is>Sāman</is> <ls>CHĀND. UP. 2,8,1</ls>. <ls n=""CHĀND. UP. 2,"">9,5</ls>. <ls n=""CHĀND. UP. 2,"">10,2</ls>."
āp	Ap	22260	7-386-c	{#Ap#}¦ mit {#pra#}, {#prApta#} I. {%passend, schicklich, rathsam%} <ls>JĀTAKAM. 22</ls>.
āpaṭaliman	Apawaliman	22261	7-386-c	{#Apawaliman#}¦ <lex>m.</lex> {%Röthe%} <ls>CAṆḌĪŚ. 20</ls>.
āptakāma	AptakAma	22262	7-386-c	{#Apta/kAma#}¦ <lex>Adj.</lex> {%der seinen Wunsch erlangt hat%} <ls>ŚAT. BR. 14,7,1,21</ls>.
āptavya	Aptavya	22263	7-386-c	{#Aptavya^#}¦ I. <ls>ŚAT. BR. 14,7,2,21</ls>.
āpluti	Apluti	22264	7-386-c	{#Apluti#}¦ I. <ls>HARAVIJAYA 3,36</ls>.
āmala	Amala	22265	7-386-c	{#Amala#}¦ I. <ls><ab>ebend.</ab> 3,57. 1,35</ls>.
āmnāyayoni	AmnAyayoni	22266	7-386-d	{#AmnAyayoni#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Brahman</is>ʼs <ls>CAṆḌĪŚ. 46</ls>.
ārāgay	ArAgay	22267	7-386-d	{#ArAgay#}¦ 3. <ab>Vgl.</ab> {#rag#} 7.
ārdravāsas	ArdravAsas	22268	7-386-d	{#ArdravAsas#}¦ <lex>Adj.</lex> = {#Ardravastra#} <ls>M. 6,23</ls>.
ālajāla	AlajAla	22269	7-386-d	{#AlajAla#}¦ <lex>n.</lex> wohl {%arger Betrug%} <ls>KĀD. (1883) 288,9</ls>.
āliṅga	AliNga	22270	7-386-d	{#AliNga#}¦ I. 2〉 <ls>HARAVIJAYA 1,33</ls>.
āśaṅkita	ASaNkita	22271	7-386-d	{#ASaNkita#}¦ 1〉 <lex>Adj.</lex> <ab>s. u.</ab> {#SaNk#} mit {#A#}. — 2〉 <lex>n.</lex> {%Befürchtung. Unsicherheit%} <ls>JĀTAKAM. 1,37</ls>.
āśukavi	ASukavi	22272	7-386-d	{#ASukavi#}¦ <lex>m.</lex> {%Improvisator%} <ls>DAMAYANTĪK. 16</ls>.
āsaritaka	Asaritaka	22273	7-386-d	{#Asaritaka#}¦ <lex>n.</lex> <ab>term. techn.</ab> in der Musik <ls><ab>ebend.</ab> 218</ls>.
āhvānana	AhvAnana	22274	7-386-d	{#AhvAnana#}¦ <lex>n.</lex> {%das Herbeirufen%} <ls><ab>ebend.</ab> 142</ls>.
ibhavant	iBavant	22275	7-386-d	{#iBavant#}¦ <lex>Adj.</lex> {%mit Elephanten versehen%} <ls><ab>ebend.</ab> 172</ls>.
irā	irA	22276	7-386-d	{#irA#}¦ I. 6〉 <ls>HARAVIJAYA 5,89</ls>.
iṣukṛt	izukft	22277	7-386-d	<hom>2.</hom> {#izukf/t#}¦ I. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 17. fg.</ls>
ihārthin	ihArTin	22278	7-386-d	{#ihArTin#}¦ <lex>Adj.</lex> {%die Güter dieser Welt wünschend%} <ls>M. 2,37</ls>.
ir	ir	22279	7-386-d	{#ir#}¦ mit {#prati#} <ab>Caus.</ab> I. lies {%aufsetzen%}.
īra	Ira	22280	7-386-d	{#Ira#}¦ I. <lex>Adj.</lex> {%treibend, jagend%} <ls>DAMAYANTĪK. 201</ls>.
īśvarabhāva	ISvaraBAva	22281	7-386-d	{#ISvaraBAva#}¦ <lex>m.</lex> {%Oberherrschaft%} <ls>BHAG. 18,43</ls>.
uccitra	uccitra	22282	7-386-d	{#uccitra#}¦ <lex>Adj.</lex> {%mit erhabenen Verzierungen versehen%} <ls>MĀLATĪM. (ed. Bomb.) 202,4</ls>.
ujjṛmbha	ujjfmBa	22283	7-386-d	{#ujjfmBa#}¦ I. 2〉 <ls>DAMAYANTĪK. 84</ls>.
ujjvalā	ujjvalA	22284	7-386-d	{#ujjvalA#}¦ 2. <ab>N. pr.</ab> einer Tochter des <is>Gandharva Hāhā</is> <ls>KATHĀS. 43,350</ls>.
uḍupabhṛt	uqupaBft	22285	7-386-d	{#uqupaBft#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Śiva</is>ʼs <ls>CAṆḌĪŚ. 82</ls>.
utpakva	utpakva	22286	7-386-d	{#utpakva#}¦ <lex>Adj.</lex> {%geschwollen%} <ls>MĀLATĪM. (ed. Bomb.) 175,1</ls>.
utpathay	utpaTay	22287	7-386-d	{#utpaTay#}¦ {%vom rechten Wege abbringen%} <ls>DAMAYANTĪK. 276</ls>.
utpeṣa	utpeza	22288	7-386-d	{#utpeza#}¦ <lex>m.</lex> {%das Zermalmen%} <ls>CAṆḌĪŚ. 20</ls>.
utsāraṇa	utsAraRa	22289	7-386-d	{#utsAraRa#}¦ I. {%das Vertreiben%} <ls><ab>ebend.</ab> 19</ls>.
uddaṇḍay	uddaRqay	22290	7-386-d	{#uddaRqay#}¦ etwa {%aufmuntern, ermahnen%} <ls>DAMAYANTĪK. 240</ls>.
uddāha	uddAha	22291	7-386-d	{#uddAha#}¦ <lex>m.</lex> {%Brand, Hitze%} <ls>MĀLATĪM. (ed. Bomb.) 86,10</ls>.
uddhūti	udDUti	22292	7-386-d	{#udDUti#}¦ <lex>f.</lex> {%das Schütteln, Schwingen%} [Page7-387-a] <ls><ab>ebend.</ab> 182,1</ls>.
uddhūlana	udDUlana	22293	7-387-a	"{#udDUlana#}¦ <lex>n.</lex> {%das Abreiben, Salben%} <ls>DAMAYANTĪK. 96</ls>. <ls n=""DAMAYANTĪK."">157</ls>."
unmālaka	unmAlaka	22294	7-387-a	{#unmAlaka#}¦ {%das Belohnen%} <ls>ŚRĪKAṆṬHAC. 1,3</ls>.
unmeṣin	unmezin	22295	7-387-a	{#unmezin#}¦ <lex>Adj.</lex> {%auffahrend%} <ls>MĀLATĪM. (ed. Bomb.) 202,2</ls>.
upaghna	upaGna	22296	7-387-a	{#upaGna#}¦ I. 2〉 <ls>ŚIŚ. 8,53</ls>. <ls>CAṆḌĪŚ. 66</ls>.
upapātakin	upapAtakin	22297	7-387-a	{#upapAtakin#}¦ <lex>Adj.</lex> {%eines geringeren Vergehens schuldig%} <ls>M. 11,107</ls>.
upalaprakṣin	upalaprakzin	22298	7-387-a	{#upalaprakzi/n#}¦ I. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 108. fgg.</ls>
upaskṛti	upaskfti	22299	7-387-a	{#upaskfti#}¦ I. <ls>ŚRĪKAṆṬHAC. 2,56</ls>.
ullalana	ullalana	22300	7-387-a	{#ullalana#}¦ 6. <lex>n.</lex> {%das Sichbäumen%} (eines Pferdes) <ls>DAMAYANTĪK. 241</ls>.
ullola	ullola	22301	7-387-a	{#ullola#}¦ I. 2〉 <ls><ab>ebend.</ab> 77. 159</ls>. <ls>HARAVIJAYA 7,64</ls>.
uśadagh	uSadaG	22302	7-387-a	{#uSa/daG#} ({#˚dah#})¦ I. <ab>Vgl.</ab> <ls>GELDNER, Vedische Studien 114. fg.</ls>
uśadah	uSadah	22302.1	7-387-a	{{Lbody=22302}}
ūrṇāyu	UrRAyu	22303	7-387-a	{#UrRAyu#}¦ I. <lex>m.</lex> {%Schaf,%} so <ab>v. a.</ab> {%Dummkopf%} <ls>SAMAYAMĀTṚKĀ 4,20</ls>.
ṛcase	fcase	22304	7-387-a	{#fca/se#}¦ I. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 43</ls>.
ṛjvāgata	fjvAgata	22305	7-387-a	{#fjvAgata#}¦ <lex>Adj.</lex> {%en face%} (in der Malerei) <ls>DAMAYANTĪK. 200</ls>.
ṛtokti	ftokti	22306	7-387-a	{#ftokti#}¦ <lex>f.</lex> {%das Aussagen der Wahrheit%} <ls>M. 8,104</ls>.
ekasāra	ekasAra	22307	7-387-a	{#ekasAra#}¦ am Ende eines <ab>adj. Comp.</ab> {%dessen einziges Wesen — ist%} <ls>MĀLATĪM. (ed. Bomb.) 127,6</ls>.
etadupaniṣad	etadupanizad	22308	7-387-a	{#etadupanizad#}¦ <lex>Adj.</lex> {%zu dieser%} <is>Upaniṣad</is> {%sich bekennend%} <ls>CHĀND. UP. 8,8,4</ls>.
evaṃkarman	evaMkarman	22309	7-387-a	{#evaMkarman#}¦ <lex>Adj.</lex> {%der dieses gethan hat%} <ls>M. 8,314</ls>.
kakkolikā	kakkolikA	22310	7-387-a	{#kakkolikA#}¦ <lex>f.</lex> ein Frauenname <ls>DAMAYANTĪK. 247</ls>.
kaṅkaṭa	kaNkawa	22311	7-387-a	{#kaNkawa#}¦ II. <lex>m.</lex> <ab>N. pr.</ab> eines <is>Dānava</is> <ls>KATHĀS. 47,12</ls>.
kaṇṭaka	kaRwaka	22312	7-387-a	{#kaRwaka#}¦ II. <ab>term. techn.</ab> aus der Zeichenkunst <ls>DAMAYANTĪK. 200</ls>.
kandala	kandala	22313	7-387-a	{#kandala#}¦ II. am Ende eines <ab>Comp.</ab> {%erfüllt von%} <ls><ab>ebend.</ab> 147</ls>.
kandali	kandali	22314	7-387-a	{#kandali#}¦ {%Spross%} <ls><ab>ebend.</ab> 274</ls>.
karaṇamārga	karaRamArga	22315	7-387-a	{#karaRamArga#}¦ <lex>m.</lex> <ab>term. techn.</ab> aus der Tanzkunst <ls><ab>ebend.</ab> 125. 218</ls>.
karālay	karAlay	22316	7-387-a	{#karAlay#}¦, {#˚yati#} {%öffnen%} <ls><ab>ebend.</ab> 37</ls>.
kardamila	kardamila	22317	7-387-a	{#kardamila#}¦ II. <lex>Adj.</lex> {%schlüpfrig%} <ls><ab>ebend.</ab> 73</ls>.
karbūra	karbUra	22318	7-387-a	{#karbUra#}¦ II. = {#karbura#} 1〉 <ls>KĀD. (1883) 116,6</ls>.
kalamūka	kalamUka	22319	7-387-b	{#kalamUka#}¦ II. <ls><ab>ebend.</ab> 74,4</ls>.
kalāpaka	kalApaka	22320	7-387-b	<hom>1.</hom> {#kalApaka#}¦ II. 1〉d〉 zu streichen.
kalp	kalp	22321	7-387-b	{#kalp#}¦ mit {#pra#} <ab>Caus.</ab> II. <ab>Vgl.</ab> <ls>Z. d. d. m. G. 41,176. fgg.</ls>
kallolay	kallolay	22322	7-387-b	{#kallolay#}¦, {#˚yati#} {%Wellen treiben%} <ls>DAMAYANTĪK. 32</ls>. {#˚lita#} <ls>ŚRĪKAṆṬHAC. 2,33</ls>.
kav	kav	22323	7-387-b	{#kav#}¦ II. {#kavati#} {%dichten%} <ls>ŚRĪKAṆṬHAC. 2,35</ls>.
kavandha	kavanDa	22324	7-387-b	{#kavanDa#}¦ II. 3〉b〉 <ls>KĀD. (1883) 22,1</ls>.
kavalya	kavalya	22325	7-387-b	{#kavalya#}¦ <lex>Adj.</lex> {%beissbar, zum Beissen geeignet%} <ls>DAMAYANTĪK. 251</ls>.
kaśipu	kaSipu	22326	7-387-b	{#kaSipu#}¦ II. 2〉 <ls><ab>ebend.</ab> 22</ls>.
kāra	kAra	22327	7-387-b	<hom>2.</hom> {#kAra/#}¦ II. <ab>Vgl.</ab> <ls>GELDNER, Vedische Studien 119. fgg.</ls>
kārādhuni	kArADuni	22328	7-387-b	{#kA/rADuni#}¦ II. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 59. fg.</ls>
kārin	kArin	22329	7-387-b	{#kAri/n#}¦ II. <ab>Vgl.</ab> <ls>GELDNER, Vedische Studien 119. fgg.</ls>
kārdamika	kArdamika	22330	7-387-b	{#kArdamika#}¦ II. {%schmutzig%} <ls>DAMAYANTĪK. 33</ls>.
kālapraṇālikā	kAlapraRAlikA	22331	7-387-b	{#kAlapraRAlikA#}¦ <lex>f.</lex> {%Wasseruhr%} <ls><ab>ebend.</ab> 227</ls>.
kāliṅga	kAliNga	22332	7-387-b	{#kAliNga#}¦ II. 3〉f〉 <ls><ab>ebend.</ab> 236</ls>.
kāṣṭhamusuka	kAzWamusuka	22333	7-387-b	{#kAzWamusuka#}¦ <lex>m.</lex> {%ein <ab>best.</ab> Vogel%} <ls>PADDH.</ls> zu <ls>KAUŚ. 26,18</ls>.
kimba	kimba	22334	7-387-b	{#kimba#}¦ <lex>m.</lex> {%ein <ab>best.</ab> Baum%} <ls>DAMAYANTĪK. 53</ls>.
kīri	kIri	22335	7-387-b	{#kIri/#}¦ II. <ab>Vgl.</ab> <ls>GELDNER, Vedische Studien 119</ls>.
kukkuha	kukkuha	22336	7-387-b	"{#kukkuha#}¦ 7. <ls>DAMAYANTĪK. 174</ls>. <ls n=""DAMAYANTĪK."">194</ls>. <ls n=""DAMAYANTĪK."">210</ls>."
kuja	kuja	22337	7-387-b	{#kuja#}¦ II. 1〉a〉 <ls><ab>ebend.</ab> 67</ls>.
kujanman	kujanman	22338	7-387-b	<hom>2.</hom> {#kujanman#}¦ II. {%Baum%} <ls><ab>ebend.</ab> 90</ls>.
kuṭṭ	kuww	22339	7-387-b	{#kuww#}¦ mit {#ud#}, {#utkuwwita#} {%geschnitzt%} <ls><ab>ebend.</ab> 268</ls>.
kutūhalita	kutUhalita	22340	7-387-b	{#kutUhalita#}¦ II. <ls><ab>ebend.</ab> 254</ls>.
kuth	kuT	22341	7-387-b	{#kuT#}¦ II. {#kuTant#} {%stinkend%} <ls><ab>ebend.</ab> 170</ls>. — Mit {#pari, ˚kuTant#} <ab>dass.</ab> <ls><ab>ebend.</ab> 38</ls>.
kundā	kundA	22342	7-387-b	{#kundA#}¦ <lex>f.</lex> ein Frauenname <ls><ab>ebend.</ab> 247</ls>.
kumāradeṣṇa	kumAradezRa	22343	7-387-b	{#kumAra/dezRa#}¦ II. Eher {%deren Gaben wie die der Knaben (Kinder) sind%}. Wie Kinder in diesem Augenblicke Etwas verschenken und im andern dieses wieder zurücknehmen, so auch die Würfel.
kulamitra	kulamitra	22344	7-387-b	{#kulamitra#}¦ II. {%Hausfreund%} <ls>M. 4,253</ls>.
kuharita	kuharita	22345	7-387-b	"{#kuharita#}¦ II. 1〉 <ls>DAMAYANTĪK. 174</ls>. <ls n=""DAMAYANTĪK."">194</ls>."
kū	kU	22346	7-387-c	<hom>1.</hom> {#kU#}¦. <ab>Intens.</ab> {#kokUy#} II. <ls><ab>ebend.</ab> 210</ls>.
kṛtāya	kftAya	22347	7-387-c	{#kftAya#}¦ II. <ls>ŚAṂKARA</ls> zu <ls>CHĀND. UP. 4,1,4</ls>.
kṛttikā	kfttikA	22348	7-387-c	"{#kfttikA#}¦ II. 7. {%Fell%} <ls>DAMAYANTĪK. 44</ls>. <ls n=""DAMAYANTĪK."">85</ls>."
kṛtyāhata	kftyAhata	22349	7-387-c	{#kftyAhata#}¦ <lex>Adj.</lex> {%bezaubert%} <ls>M. 3,58</ls>.
kṛṣāṇa	kfzARa	22350	7-387-c	{#kfzARa#}¦ II. <ls>DAMAYANTĪK. 31</ls>.
keśa	keSa	22351	7-387-c	{#keSa#}¦ II. 1〉f〉α〉 <ls>CAṆḌĪŚ. 23</ls>.
kesarāy	kesarAy	22352	7-387-c	{#kesarAy#}¦, {#˚yate#} {%zu Haaren werden%} <ls>DAMAYANTĪK. 75</ls>.
koṭaravant	kowaravant	22353	7-387-c	{#kowaravant#}¦ <lex>Adj.</lex> {%Höhlen habend%} <ls>MĀLATĪM. (ed. Bomb.) 305,2</ls>.
koṭikarṇa	kowikarRa	22354	7-387-c	{#kowikarRa#}¦ II. Wohl nur <ab>Bein.</ab> {#kowI˚#} <ls>DIVYĀVAD. 3,8. fgg.</ls>
kramagata	kramagata	22355	7-387-c	{#kramagata#}¦ <lex>Adj.</lex> {%Jmd%} (<ab>Gen.</ab>) {%in den Weg kommend%} <ls>MĀLATĪM. (ed. Bomb.) 134,2</ls>.
kreṅkāray	kreNkAray	22356	7-387-c	"{#kreNkAray#}¦, {#˚yati#} {%den Laut%} {#kreN#} {%hervorbringen%} (von einem Wasservogel) <ls>DAMAYANTĪK. 79</ls>. <ls n=""DAMAYANTĪK."">94</ls>. <ls n=""DAMAYANTĪK."">186</ls>."
kṣatryarṣabha	kzatryarzaBa	22357	7-387-c	{#kzatryarzaBa#}¦ <lex>m.</lex> = {#kzatriyarzaBa#} <ls>R. 3,75,2</ls>.
kṣapātyaya	kzapAtyaya	22358	7-387-c	{#kzapAtyaya#}¦ <lex>m.</lex> {%Ende der Nacht, Morgenanbruch%} <ls>MṚCCH. 58,20</ls>.
kṣip	kzip	22359	7-387-c	<hom>1.</hom> {#kzip#}¦ II. {#kzipta = gata#} <ls>CAṆḌĪŚ. 96</ls>.
