headword_iast	headword_slp1	entry_id	page	body
sabhācara	saBAcara	3481	2-427	{@Sabhā-cara@}¦ is one of the victims at the Puruṣamedha (‘human sacrifice’) in the Yajurveda.<sup>1</sup> The St. Petersburg [Page2-428+ 33] Dictionary thinks it is an adjective equivalent in sense to {%sabhā-ga,%}’ ‘going to the assembly.’ As he is dedicated to Dharma, ‘Justice,’ it is difficult not to see in him a member of the Sabhā as a law court, perhaps as one of those who sit to decide cases: there is nothing to show whether the whole assembly did so, or only a chosen body. The special use of Sabhācara suggests the latter alternative. See also {@Sabhāsad.@} <F>1) Vājasaneyi Saṃhitā, xxx. 6; Tait- tirīya Brāhmaṇa, iii. 4, 2, 1 with Sāyaṇa's note. {%Cf.%} Weber, {%Indische%} {%Streifen,%} 1, 77, n. 1.</F>
sabhāpati	saBApati	3482	2-428	{@Sabhā-pati,@}¦ ‘lord of the assembly,’ is an epithet in the Śatarudriya.<sup>1</sup> <F>1) Vājasaneyi Saṃhitā, xvi. 24; Taittirīya Saṃhitā, iv. 5, 3, 2; Kāṭhaka Saṃhitā, xvii. 13, etc.</F>
sabhāpāla	saBApAla	3483	2-428	{@Sabhā-pāla@}¦ is found in the Taittirīya Brāhmaṇa (iii. 7, 4, 6), where the sense may be ‘guardian of an assembly hall.’
sabhāvin	saBAvin	3484	2-428	{@Sabhāvin@}¦ in the Taittirīya Brāhmaṇa (iii. 4, 16, 1) denotes, according to the commentator Sāyaṇa, the ‘keeper of a gambling hall.’
sabhāsad	saBAsad	3485	2-428	{@Sabhā-sad,@}¦ ‘sitter in the assembly,’ is probably a technical description of the assessors who decided legal cases in the assembly ({%cf.%} {@Sabhācara@}). The term, which is found in the Atharvaveda<sup>1</sup> and later,<sup>2</sup> cannot well merely denote any member of the assembly. It is also possible that the Sabhāsads, perhaps the heads of families, were expected to be present at the Sabhā oftener than the ordinary man: the meetings of the assembly for justice may have been more frequent than for general discus- sion and decision. <F>1) iii. 29, 1 (of Yama); vii. 12, 2; xix. 55, 6.</F> <F>2) Kāṭhaka Saṃhitā, viii. 7; Maitrā- yaṇī Saṃhitā, i. 6, 11; Taittirīya Brāhmaṇa, i. 2, 1, 26; Aitareya Brāh- maṇa, viii. 21, 14.</F>
sabhāsthāṇu	saBAsTARu	3486	2-428	{@Sabhā-sthāṇu.@}¦ See {@Sabhā.@}
sabheya	saBeya	3487	2-428	{@Sabheya.@}¦ See {@Sabhā.@}
samaṅka	samaNka	3488	2-429	{@Sam-aṅka@}¦ is a word of obscure sense occurring in two passages of the Atharvaveda.<sup>1</sup> Bloomfield<sup>2</sup> renders it ‘hook’ in the first, and takes it to mean an insect destructive of grain in the other. <F>1) i. 12, 2; vi. 50, 1.</F> <F>2) {%Hymns of the Atharvaveda,%} 7, 142. {%Cf.%} St. Petersburg Dictionary, {%s.v.%}</F>
samana	samana	3489	2-429	"{@Samana@}¦ is a word of somewhat doubtful sense in the Rig- veda. Roth<sup>1</sup> renders it either ‘battle’<sup>2</sup> or ‘festival.’<sup>3</sup> Pischel<sup>4</sup> thinks that it was a general popular festivity to which women went to enjoy themselves,<sup>5</sup> poets to win fame,<sup>6</sup> bowmen to gain prizes at archery,<sup>7</sup> horses to run races;<sup>8</sup> and which lasted until morning<sup>9</sup> or until a conflagration, caused by the fires kept burning all night, scattered the celebrators.<sup>10</sup> Young women,<sup>11</sup> elderly women,<sup>12</sup> sought there to find a husband, and courtezans to make profit of the occasion.<sup>13</sup> <F>1) St. Petersburg Dictionary, {%s.v.%}</F> <F>2) Rv. vi. 75, 3. 5; ix. 96, 9; x. 143, 4; Av. vi. 92, 2; Vājasaneyi Saṃhitā, ix. 9.</F> <F>3) Rv. ii. 16, 7; vi. 60, 2; vii. 2, 5; viii. 12, 9; ix. 97, 47; x. 55, 5; 86, 10; Av. ii. 36, 1.</F> <F>4) {%Vedische Studien,%} 2, 314.</F> <F>5) Rv. i. 124, 8 ({%cf.%} {@Vrā@}); iv. 58, 8; vi. 75, 4; vii. 2, 5; x. 86, 10; 168, 2.</F> <F>6) Rv. ii. 16, 7; ix. 97, 47. {%Cf.%} Geldner, {%Vedische Studien,%} 2, 38.</F> <F>7) Rv. vi. 75, 3. 5.</F> <F>8) Rv. ix. 96, 9; Av. vi. 92, 2.</F> <F>9) Rv. i. 48, 6, which Roth takes as referring to men going to busi- ness.</F> <F>10) Rv. x. 69, 11. {%Cf.%} vii. 9, 4.</F> <F>11) Av. ii. 36, 1.</F> <F>12) Rv. vii. 2, 5.</F> <F>13) Rv. iv. 58, 8, where, as in vi. 75, 4; x. 168, 2, Roth sees the sense of ‘em- brace.’ The parallel with the festivals of Greece, where only young girls were able freely to mix with strangers, and which afforded the basis of so many of the comedies of the later school, is striking ({%cf.%} Mahaffy, {%Greek Literature,%} 1, 2, 259 {%et seq.%}). <div n=""P""/>{%Cf.%} Geldner, {%Rigveda, Glossar,%} 190.</F>"
samara	samara	3490	2-429	{@Samara@}¦ in the sense of ‘battle’ is found in the Kauṣītaki Brāhmaṇa,<sup>1</sup> and, according to Geldner,<sup>2</sup> in the Rigveda.<sup>3</sup> <F>1) vii. 9; Sāṅkhāyana Śrauta Sūtra, xv. 15, 12.</F> <F>2) {%Rigveda, Glossar,%} 190.</F> <F>3) vi. 9, 2 (at the sacrifice; {%cf. samarya,%} iv. 24, 8, etc.).</F>
samā	samA	3491	2-429	"{@Samā@}¦ appears originally to have denoted ‘summer,’ a sense which may be seen in a few passages of the Atharvaveda.<sup>1</sup> [Page2-430+ 46] Hence it also denotes more generally ‘season,’ a rare use.<sup>2</sup> More commonly it is simply ‘year’;<sup>3</sup> but in one place the Śata- patha Brāhmaṇa<sup>4</sup> interprets it in the Vājasaneyi Saṃhitā<sup>5</sup> as meaning ‘month,’ a doubtful sense. <F>1) i. 35, 4; ii. 6, 1; iii. 10, 9. {%Cf.%} Whitney, Translation of the Atharva- veda, 36.</F> <F>2) Aitareya Brāhmaṇa, iv. 25, 7; Nirukta, ix. 41.</F> <F>3) Rv. iv. 57, 7; x. 85, 5; 124, 4; Av. v. 8, 8; vi. 75, 2, etc.</F> <F>4) vi. 2, 1, 25.</F> <F>5) xxvii. 1, with Mahīdhara's note. See Eggeling, {%Sacred Books of the East,%} 41, 168, n. 1. <div n=""P""/>{%Cf.%} Zimmer, {%Altindisches Leben,%} 372; Schrader, {%Prehistoric Antiquities,%} 301.</F>"
samāna	samAna	3492	2-430	{@Samāna.@}¦ See {@Prāṇa.@}
samānagotra	samAnagotra	3493	2-430	{@Samāna-gotra@}¦<sup>1</sup> and {@Samāna-jana@}<sup>2</sup> mean ‘belonging to the same family’ and ‘class’ respectively in the Brāhmaṇas. {@Samāna-bandhu,@} ‘having the same kin,’ is found in the Rigveda.<sup>3</sup> <F>1) Kauṣītaki Brāhmaṇa, xxv. 15.</F> <F>2) Pañcaviṃśa Brāhmaṇa, xvi. 6, 9; Lāṭyāyana Śrauta Sūtra, viii. 2, 10.</F> <F>3) i. 113, 2; Śatapatha Brāhmaṇa, iii. 5, 1, 25.</F>
samānta	samAnta	3494	2-430	{@Samānta@}¦ (‘having the same boundary’), ‘neighbour,’ and therefore ‘foe,’ occurs in the Maitrāyaṇī Saṃhitā (ii. 1, 24).
samiti	samiti	3495	2-430	"{@Sam-iti@}¦ denotes an ‘assembly’ of the Vedic tribe. It is already mentioned in the Rigveda,<sup>1</sup> and often later,<sup>2</sup> sometimes in connexion with {@Sabhā.@}<sup>3</sup> Ludwig<sup>4</sup> considers that the Samiti included all the people, primarily the {%viśaḥ,%} ‘subjects,’ but also the {@Maghavans@} and Brahmins if they desired, though the Sabhā was their special assembly. This view is not probable, nor is that of Zimmer,<sup>5</sup> that the Sabhā was the village assembly. Hillebrandt appears to be right in holding that Samiti and Sabhā are much the same, the one being the assembly, the other primarily the place of assembly.<sup>6</sup> [Page2-431+ 63] <div n=""P""/>The king went to the assembly<sup>7</sup> just as he went to the Sabhā. That he was elected there, as Zimmer<sup>8</sup> thinks, is as uncertain as whether he was elected at all (see {@Rājan@}). But there are clear signs that concord between king and assembly were essential for his prosperity.<sup>9</sup> <div n=""P""/>It is reasonable to assume that the business of the assembly was general deliberation on policy of all kinds, legislation so far as the Vedic Indian cared to legislate, and judicial work ({%cf.%} {@Sabhāsad@}). But of all these occupations there is, perhaps as a result of the nature of the texts, little or no evidence directly available. <div n=""P""/>The gods had a Samiti, hence called {%daivī,%} ‘divine,’<sup>10</sup> just as they had a Sabhā.<sup>11</sup> <div n=""P""/>The assembly disappears as an effective part of government in the Buddhist texts,<sup>12</sup> the Epic,<sup>13</sup> and the law-books.<sup>14</sup> <F>1) i. 95, 8; ix. 92, 6; x. 97, 6; 166, 4; 191, 3.</F> <F>2) Av. v. 19, 15; vi. 88, 3; vii. 12, 1; xii. 1, 56, etc.</F> <F>3) Av. vii. 12, 1; xii. 1, 56; xv. 9, 2. 3; viii. 10, 5. 6.</F> <F>4) Translation of the Rigveda, 3, 253 {%et seq.%}</F> <F>5) {%Altindisches Leben,%} 172 {%et seq.%}</F> <F>6) {%Vedische Mythologie,%} 2, 124, n. 6.</F> <F>7) Rv. ix. 92, 6; x. 97, 6 (where the reference is hardly to an oligarchy, as Zimmer, 176, 177, holds, but merely to the princes of the blood going to the assembly with the rest).</F> <F>8) {%Op. cit.,%} 175, quoting Av. vi. 87, 88, with Rv. x. 173, and Av. v. 19, 15, with Av. iii. 4, 6.</F> <F>9) Av. vi. 88, 3. Roth, St. Peters- burg Dictionary, {%s.v.%} 2, takes Samiti here and in v. 19, 15; Rv. x. 166, 4; 191, 3, to mean ‘union,’ but this is neither necessary nor probable.</F> <F>10) Rv. x. 11, 8.</F> <F>11) Jaiminīya Upaniṣad Brāhmaṇa, ii. 11, 13, 14.</F> <F>12) {%Cf.%} Bühler, {%Zeitschrift der Deutschen%} {%Morgenländischen Gesellschaft,%} 48, 55, on the Parīsa.</F> <F>13) Hopkins, {%Journal of the American%} {%Oriental Society,%} 13, 148-152, who traces the decay of the old assembly through the aristocratic war council and the secret priestly conclave. It is, of course, very probable that at no time was the Samiti a place where any or much attention was paid to the views of the common man. Princes and great men spoke; the rest approved or disap- proved, as in Homeric times and in Germany ({%cf.%} Lang, {%Anthropology and%} {%the Classics,%} 51 {%et seq.;%} Tacitus, {%Germania,%} 11, 12, where their general duty of dis- cussion and their criminal jurisdiction are mentioned).</F> <F>14) Foy, {%Die königliche Gewalt,%} 6, 7, 10.</F>"
samidh	samiD	3496	2-431	{@Sam-idh@}¦ in the Rigveda<sup>1</sup> and later<sup>2</sup> denotes the ‘fuel’ for kindling fire. Geldner<sup>3</sup> inclines to see in one passage<sup>4</sup> the name of a priest, the later Agnidh. <F>1) iv. 4, 15; vi. 15, 7; 16, 11; vii. 14, 1; x. 12, 2, etc.</F> <F>2) Vājasaneyi Saṃhitā, iii. 4; xx. 25, etc.</F> <F>3) {%Rigveda, Glossar,%} 191.</F> <F>4) Rv. x. 52, 2.</F>
samudra	samudra	3497	2-431	"{@Sam-udra@}¦ (literally ‘gathering of waters’), ‘ocean,’ is a frequent word in the Rigveda and later. It is of importance in [Page2-432+ 60] so far as it indicates that the Vedic Indians knew the sea. This is, indeed, denied by Vivien de Saint Martin,<sup>1</sup> but not only do Max Müller<sup>2</sup> and Lassen<sup>3</sup> assert it, but even Zimmer,<sup>4</sup> who is inclined to restrict their knowledge of the sea as far as possible, admits it in one passage of the Rigveda,<sup>5</sup> and of course later.<sup>6</sup> He points out that the ebb and flow of the sea are unknown, that the mouths of the Indus are never men- tioned, that fish is not a known diet in the Rigveda ({%cf.%} {@Matsya@}), and that in many places Samudra is metaphorically used, as of the two oceans,<sup>7</sup> the lower and the upper oceans,<sup>8</sup> etc. In other passages he thinks that Samudra denotes the river Indus when it receives all its Panjab tributaries.<sup>9</sup> It is probable that this is to circumscribe too narrowly the Vedic knowledge of the ocean, which was almost inevitable to people who knew the Indus. There are references to the treasures of the ocean,<sup>10</sup> perhaps pearls or the gains of trade,<sup>11</sup> and the story of {@Bhujyu@} seems to allude to marine navigation. <div n=""P""/>That there was any sea trade with Babylon in Vedic times cannot be proved: the stress Iaid<sup>12</sup> on the occurrence in the Hebrew Book of Kings<sup>13</sup> of {%qof%} and {%tukhiīm,%} ‘monkey’ ({%kapi%}) and ‘peacock,’ is invalidated by the doubtful date of the Book of Kings. There is, besides, little reason to assume an early date for the trade that no doubt developed later, perhaps about 700 B.C.<sup>14</sup> [Page2-433+ 52] <div n=""P""/>In the later texts Samudra repeatedly means the sea.<sup>15</sup> <F>1) {%Étude sur la géographie du Véda,%} 62 {%et seq. Cf.%} Wilson, {%Rigveda,%} 1, xii.</F> <F>2) {%Sacred Books of the East,%} 32, 61 {%et seq.,%} quoting Rv. i. 71, 7; 190, 7; v. 78, 8; vii. 49, 2; 95, 2; x. 58.</F> <F>3) {%Indische Alterthumskunde,%} 1^2, 883.</F> <F>4) {%Altindisches Leben,%} 22 {%et seq. Cf.%} Macdonell, {%Sanskrit Literature,%} 143, 144.</F> <F>5) vii. 95, 2.</F> <F>6) Av. iv. 10, 4 (pearl shell); vi. 105, 3 (the outflow, {%vi-kṣara,%} of the ocean); xix. 38, 2; Taittirīya Saṃhitā, vii. 4, 13, 1, etc.</F> <F>7) Rv. x. 136, 5. {%Cf.%} Av. xi. 5, 6.</F> <F>8) Rv. vii. 6, 7; x. 98, 5.</F> <F>9) See, {%e.g.,%} Rv. i. 71, 7; iii. 36, 7; 46, 4; v. 85, 6; vi. 36, 3; vii. 95, 2; viii. 16, 2; 44, 25; ix. 88, 6; 107, 9; 108, 16 (where reference is made to streams); or Rv. i. 163, 1; iv. 21, 3; v. 55, 5; viii. 6, 29, where land and Samudra are contrasted.</F> <F>10) {%Cf.%} Rv. i. 47, 6; vii. 6, 7; ix. 97, 44.</F> <F>11) {%Cf.%} Rv. i. 48, 3; 56, 2; iv. 55, 6; and the general parallelism of the Dioscuri and the Aśvins.</F> <F>12) {%E.g.,%} by Weber, {%Indian Litera-%} {%ture,%} 3.</F> <F>13) 1. Kings x. 22.</F> <F>14) See Kennedy, {%Journal of the Royal%} {%Asiatic Society,%} 1898, 241-288; Bühler, {%Indische Studien,%} 3, 79 {%et seq.; Indisehe%} {%Palœographie,%} 17-19, who much exag- gerates the antiquity of the traffic; Vincent Smith, {%Early History of India,%} 25, n.</F> <F>15) Taittirīya Saṃhitā, ii. 4, 8, 2; vii. 5, 1, 2. It is described as unfailing in the Aitareya Brāhmaṇa, v. 16, 7 ({%cf.%} iii. 39, 7); it encircles the earth, {%ibid.,%} viii. 25, 1. The eastern and western oceans in Śatapatha Brāhmaṇa, i. 6, 3, 11 ({%cf.%} x. 6, 4, 1), though metaphorical, probably indicate an acquaintance with both seas, the Indian Ocean and the Arabian Sea. <div n=""P""/>{%Cf.%} Hillebrandt, {%Vedische Mythologie,%} 3, 14-19; Pischel and Geldner, {%Vedische%} {%Studien,%} 1, xxiii.</F>"
samrāj	samrAj	3498	2-433	{@Samrāj@}¦ in the Rigveda<sup>1</sup> and later<sup>2</sup> means ‘superior ruler, ‘sovereign,’ as expressing a greater degree of power than ‘king’ ({@Rājan@}). In the Śatapatha Brāhmaṇa,<sup>3</sup> in accordance with its curious theory of the {@Vājapeya@} and {@Rājasūya,@} the Samrāj is asserted to be a higher authority than a king, and to have become one by the sacrifice of the Vājapeya. There is, how- ever, no trace of the use of the word as ‘emperor’ in the sense of an ‘overlord of kings,’ probably because political conditions furnished no example of such a status, as for instance was attained in the third century B.C. by Aśoka. At the same time Samrāj denotes an important king like {@Janaka@} of {@Videha.@}<sup>4</sup> It is applied in the Aitareya Brāhmaṇa<sup>5</sup> as the title of the eastern kings. {%Cf.%} {@Rājya.@} <F>1) iii. 55, 7; 56, 5; iv. 21, 1; vi. 27, 8; viii. 19, 32.</F> <F>2) Vājasaneyi Saṃhitā, v. 32; xiii. 35; xx. 5, etc.</F> <F>3) v. 1, 1, 13. {%Cf.%} xii. 8, 3, 4; xiv. 1, 3, 8.</F> <F>4) Śatapatha Brāhmaṇa, xi. 3, 2, 1. 6; 2, 2, 3; Bṛhadāraṇyaka Upaniṣad, iv. 1, 1; 3, 1. {%Cf.%} Weber, {%Über den Vājapeya,%} 8.</F> <F>5) viii. 14, 2. 3. The other names are given as follows: For the northerners it is Virāj: for the southerners, Svarāj; for the Satvants, Bhoja: for the middle people (Kuru-Pañcāla, Vaśa, and Uśī- nara), Rājan simply. This is probably a sound tradition.</F>
saragh	saraG	3499	2-433	{@Saragh,@}¦<sup>1</sup> {@Saraghā,@}<sup>2</sup> both denote ‘bee’ in the Brāhmaṇas. See also {@Sarah.@} <F>1) Satapatha Brāhmaṇa, iii. 4, 3, 14.</F> <F>2) Pañcaviṃśa Brāhmaṇa, xxi. 4, 4; Taittirīya Brāhmaṇa, iii. 10, 10, 1.</F>
sarayu	sarayu	3500	2-433	{@Sarayu@}¦ is mentioned thrice in the Rigveda as the name of river. {@Citraratha@} and Arṇa are said to have been defeated apparently by the {@Turvaśas@} and {@Yadus@} who crossed the [Page2-434+ 62] Sarayu.<sup>1</sup> Sarayu appears in one passage with {@Sarasvatī@} and {@Sindhu,@}<sup>2</sup> and in another with {@Rasā, Anitabhā,@} and {@Kubha.@}<sup>3</sup> Later, in the post-Vedic period, Sarayū, rarely Sarayu, is the name of a river in Oudh, the modern Sarjū.<sup>4</sup> Zimmer<sup>5</sup> regards this as the river meant in all the Vedic passages, seeing in the last,<sup>3</sup> which may be used as an argument for locating the Sarayu in the Panjab, a reference to the north-east monsoon as well as to the usual monsoon from the west. Hopkins<sup>6</sup> thinks that the Sarayu is to be found in the west, and Ludwig<sup>7</sup> identifies it with the Kurum ({@Krumu@}). Vivien de St. Martin considered it to be probably identical with the united course of the {@Śutudrī@} (Sutlej) and {@Vipāś@} (Beas). <F>1) iv. 30, 18. This passage gives no help, because the possibility is open either to suppose that the Turvaśa, Yadu are not mentioned as defeating the Āryans Citraratha and Arṇa; or, if they are, to suppose that they may have come east against the two.</F> <F>2) x. 64, 9.</F> <F>3) v. 53, 9.</F> <F>4) This is a tributary joining the Gogrā, the great river of Oudh, on the left of its upper course. The name Sarjū is also applied to the Gogrā itself below {@Bahrāmghāt.@} A branch of the Lower Gogrā, given off on the right, flowing in an old bed of the Gogrā, and falling into the Ganges after passing Balliā, is called the Chotī (Lesser) Sarjū. {%Cf. Imperial Gazetteer of India,%} 22, 109; 12, 302 (Gogrā); 23, 418 (Eastern Tons); 26, Plate 31.</F> <F>5) {%Altindisches Leben,%} 17, 45. {%Cf.%} Muir, {%Sanskrit Texts,%} 2^2, xxv; Max Müller, {%Sacred Books of the East,%} 32, 323.</F> <F>3) v. 53, 9.</F> <F>6) {%Religions of India,%} 34.</F> <F>7) Translation of the Rigveda, 3, 280.</F>
saras	saras	3501	2-434	{@Saras@}¦ denotes ‘lake’ in the later Saṃhitās<sup>1</sup> and the Brāh- maṇas.<sup>2</sup> <F>1) Vājasaneyi Saṃhitā, xxiii. 47, 48; xxx. 16.</F> <F>2) Aitareya Brāhmaṇa, iii. 33, 6; Śatapatha Brāhmaṇa, xiii. 5, 4, 9; Chāndogya Upaniṣad, viii. 5, 3.</F>
sarasvatī	sarasvatI	3502	2-434	"{@Sarasvatī@}¦<sup>1</sup> is the name of a river frequently mentioned in the Rigveda and later. In many passages<sup>2</sup> of the later texts it is certain the river meant is the modern Sarasvatī, which loses [Page2-435+ 70] itself in the sands of Patiala (see {@Vinaśana@}). Even Roth<sup>3</sup> admits that this river is intended in some passages of the Rigveda. With the {@Dṛṣadvatī@}<sup>4</sup> it formed the western boundary of Brahmāvarta (see {@Madhyadeśa@}). It is the holy stream of early Vedic India. The Sūtras<sup>5</sup> mention sacrifices held on its banks as of great importance and sanctity. <div n=""P""/>In many other passages of the Rigveda,<sup>6</sup> and even later,<sup>7</sup> Roth held that another river, the {@Sindhu@} (Indus), was really meant: only thus could it be explained why the Sarasvatī is called the ‘foremost of rivers’ ({%nadītamā%}),<sup>8</sup> is said to go to the ocean,<sup>9</sup> and is referred to as a large river, on the banks of which many kings,<sup>10</sup> and, indeed, the five tribes, were located.<sup>11</sup> This view is accepted by Zimmer<sup>12</sup> and others.<sup>13</sup> <div n=""P""/>On the other hand, Lassen<sup>14</sup> and Max Müller<sup>15</sup> maintain the identity of the Vedic Sarasvatī with the later Sarasvatī.<sup>16</sup> The latter is of opinion that in Vedic times the Sarasvatī was as large a stream as the Sutlej, and that it actually reached the [Page2-436+ 51] sea either after union with the Indus or not, being the ‘iron citadel,’ as the last boundary on the west, a frontier of the Panjab against the rest of India. There is no conclusive evidence of there having been any great change in the size or course of the Sarasvatī, though it would be impossible to deny that the river may easily have diminished in size. But there are strong reasons to accept the identification of the later and the earlier Sarasvatī throughout. The insistence on the divine character of the river is been in the very hymn<sup>17</sup> which refers to it as the support of the five tribes, and corresponds well with its later sacredness. Moreover, that hymn alludes to the {@Pārāvatas,@} a people shown by the later evidence of the Pañca- viṃśa Brāhmaṇa<sup>18</sup> to have been in the east, a very long way from their original home, if Sarasvatī means the Indus. Again, the {@Pūrus,@} who were settled on the Sarasvatī,<sup>19</sup> could with great difficulty be located in the far west. Moreover, the five tribes might easily be held to be on the Sarasvatī, when they were, as they seem to have been, the western neighbours of the {@Bharatas@} in {@Kurukṣetra,@} and the Sarasvatī could easily be regarded as the boundary of the Panjab in that sense. Again, the ‘seven rivers’ in one passage<sup>20</sup> clearly designate a district: it is most probable that they are not the five rivers with the Indus and the {@Kubhā@} (Cabul river), but the five rivers, the Indus and the Sarasvatī. Nor is it difficult to see why the river is said to flow to the sea: either the Vedic poet had never followed the course of the river to its end, or the river did actually penetrate the desert either completely or for a long distance, and only in the Brāhmaṇa period was its disappear- [Page2-437+ 50] ance in the desert found out. It is said, indeed, in the Vājasaneyi Saṃhitā<sup>21</sup> that the five rivers go to the Sarasvatī, but this passage is not only late (as the use of the word {@Deśa@} shows), but it does not say that the five rivers meant are those of the Panjab. Moreover, the passage has neither a parallel in the other Saṃhitās, nor can it possibly be regarded as an early production; if it is late it must refer to the later Sarasvatī. <div n=""P""/>Hillebrandt,<sup>22</sup> on the whole, adopts this view of the Saras- vatī,<sup>23</sup> but he also sees in it, besides the designation of a mythical stream, the later Vaitaraṇī,<sup>24</sup> as well as the name of the Arghandab in Arachosia.<sup>25</sup> This opinion depends essentially on his theory that the sixth Maṇḍala of the Rigveda places the scene of its action in Iranian lands, as opposed to the seventh Maṇḍala: it is as untenable as that theory itself.<sup>26</sup> Brunn- hofer<sup>27</sup> at one time accepted the Iranian identification, but later<sup>28</sup> decided for the Oxus, which is quite out of the question. See also {@Plakṣa Prāsravaṇa.@} <F>1) Literally, ‘abounding in pools,’ perhaps with reference to its condition when the water was low. The name corresponds phonetically to the Iranian Haraqaiti (the modern Helmand).</F> <F>2) Taittirīya Saṃhitā, vii. 2, 1, 4; Pañcaviṃśa Brāhmaṇa, xxv. 10, 1; Kauṣītaki Brāhmaṇa, xii. 2, 3; Śata- patha Brāhmaṇa, i. 4, 1, 14; Aitareya Brāhmaṇa, ii. 19, 1. 2; probably Av. vi. 30, 1. This list is according to Roth's view, St. Petersburg Dictionary, {%s.v.%} 3{%c.%}</F> <F>3) Rv. iii. 23, 4 (where the Dṛṣadvatī appears); x. 64, 9: 75, 5 (where the Śindhu also is mentioned).</F> <F>4) Probably the modern Chautang, which flows to the east of Thanesar. {%Cf.%} Oldham, {%Journal of the Royal Asiatic%} {%Society,%} 25, 58; {%Imperial Gasetteer of%} {%India,%} 26, Plate 32.</F> <F>5) Kātyāyana Śrauta Sūtra, xii. 3, 20; xxiv. 6, 22; Lāṭyāyana Śrauta Sūtra, x. 15, 1; 18, 13; 19, 4; Āśvalāyana Śrauta Sūtra, xii. 6, 2. 3; Śāṅkhāyana Śrauta Sūtra, xiii. 29.</F> <F>6) i. 89, 3; 164, 19; ii. 41, 16 {%et seq.;%} 30, 8; 32, 8; iii. 54, 13; v. 42, 12; 43, 11; 46, 2; vi. 49, 7; 50, 12; 52, 6; vii. 9, 5; 36, 6; 39, 5; 40, 3; viii. 21, 17; 54, 4; x. 17, 7; 30, 12; 131, 5; 184, 2.</F> <F>7) Av. iv. 4. 6; v. 23, 1; vi. 3, 2; 89, 3; vii. 68, 1; xiv. 2, 15. 20; xvi. 4, 4; xix. 32, 9; Taittirīya Saṃhitā, 1, 8, 13, 3; Vājasaneyi Saṃhitā, xix. 93; xxxiv. 11; Śatapatha Brāhmaṇa, i. 6, 2, 4; xi. 4, 3, 3; xii. 7, 1, 12; 2, 5; Bṛnadāraṇyaka Upaniṣad, vi. 3, 8. These passages should all be classed in n. 2.</F> <F>8) Rv. ii. 41, 16.</F> <F>9) Rv. vi. 61, 2. 8; vii. 96, 2.</F> <F>10) Rv. viii. 21, 18.</F> <F>11) Rv. vi. 61, 12.</F> <F>12) {%Altindisches Leben,%} 5-10.</F> <F>13) {%E.g.,%} Griffith, {%Hymns of the Rigveda,%} 1, 60; 2, 90, etc.; Ludwig, Translation of the Rigveda, 3, 201, 202.</F> <F>14) {%Indische Alterthumshunde,%} 1^2, 118.</F> <F>15) {%Sacred Books of the East,%} 32, 60.</F> <F>16) In the enumeration of rivers (evi- dently from east to west) in Rv. x. 75, 5, Gaṅgā, Yamunā, Sarasvatī, Śutudrī, the Sarasvatī comes between the Jumna and the Sutlej, the position of the modern Sarsūti (Saraswatī), which, flowing to the west of Thanesar, is joined in Patiala territory by a more westerly stream, the Ghaggar, and, passing Sirsa, is lost in the desert at Bhatnair; but a dry river bed (Hakra or Ghaggar) can be traced from that point to the Indus. See {%Imperial Gasetteer%} {%of India,%} 26, Plate 32. {%Cf.%} also Oldham, {%Journal of the Royal Asiatic Society,%} 25, 49-76.</F> <F>17) Rv. ii. 41, 16 ({%devitame%}).</F> <F>18) See {@Pārāvata,@} and {%cf.%} {@Bṛsaya.@}</F> <F>19) Rv. vii. 95, 96. Ludwig, {%op. cit.,%} 3, 175, admits that the Indus cannot be meant here. See Hillebrandt. {%Vedische%} {%Mythologie,%} 1, 115.</F> <F>20) Rv. viii. 24, 27. The connexion of Sarasvatī and the seven rivers is rather vague. In Rv. viii. 54, 4, Saras- vatī and the seven rivers are separately invoked, and in vi. 61, 10, 12, she is referred to as ‘seven-sistered’ ({%sapta-%} {%svasā%}). In vii. 36, 6, she is called the ‘seventh,’ which makes the Sarasvatī one of the rivers. If the former passages are to be treated as precise, then {%sapta-%} {%svasā%} may be considered to show that the Sarasvatī was outside the river system (which would then be Indus, Kubhā, and the five rivers of the Panjab; see {@Sapta Sindhavaḥ@}); but the expression may be loosely meant for one of seven sisters.</F> <F>21) xxxiv. 11.</F> <F>22) {%Vedische Mythologie,%} 1, 99 {%et seq.;%} 3, 372-378.</F> <F>23) He sees this sense in the Rigveda everywhere, except in the passages indicated in notes 24 and 25.</F> <F>24) vii. 95, 6; x. 17, 7; Av. vii. 68, 2; xiv. 2, 20; Pañcaviṃśa Brāhmaṇa, xxxv. 10, 11.</F> <F>25) Rv. vi. 49, 7; 61; possibly Vāja- saneyi Saṃhitā, xxxiv. 11.</F> <F>26) See {@Divodāsa.@}</F> <F>27) Bezzenberger's {%Beiträge,%} 10, 261, n. 2.</F> <F>28) {%Iran und Turan,%} 127. <div n=""P""/>{%Cf.%} Muir, {%Sanskrit Texts,%} 5, 337 {%et seq.,%} Macdonell, {%Sanskrit Literature,%} 141, 142; {%Vedic Mythology,%} pp. 86-88; von Schroeder, {%Indiens Literatur und Cultur,%} 84, 164.</F>"
