headword_iast	headword_slp1	entry_id	page	body
akālasaha	akAlasaha	107	004-a	{#akAlasaha#}¦ Tatpur. m. f. n. ({#-haH-hA-ham#}) Impatient, prema- ture, not waiting for the proper season. E. {#a#} neg. and {#kAlasaha#}.
akālya	akAlya	108	004-a	{#akAlya#}¦ m. f. n. ({#-lyaH-lyA-lyam#}) Unseasonable, produced out of time or season. E. {#akAla#}, taddh. aff. {#yat#}.
akiñcana	akiYcana	109	004-a	"{#akiYcana#}¦ I. Tatpur. n. ({#-nam#}) A useless or good for nothing object, a nothing. E. {#a#} neg. and {#kiYcana#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-naH-nA-nam#}) Destitute, poor, in- digent. E. {#a#} priv. and {#kiYcana#}."
akiñcanatā	akiYcanatA	110	004-a	{#akiYcanatA#}¦ f. ({#-tA#}) Voluntary poverty, one of the duties of a Jaina ascetic. Also {#akiYcanatva#} n. ({#-tvam#}). E. {#akiYcana#} II, taddh. aff. {#tal#} or {#tva#}.
akiñcaniman	akiYcaniman	111	004-a	{#akiYcaniman#}¦ m. ({#-mA#}) Destitution, poverty, want of pro- perty. E. {#akiYcana#} II, taddh. aff. {#imanic#}.
akitava	akitava	112	004-a	{#akitava#}¦ Tatpur. m. ({#-vaH#}) One who does not play or gamble. E. {#a#} neg. and {#kitava#}.
akilviṣa	akilviza	113	004-a	{#akilviza#}¦ Bahuvr. m. f. n. ({#-zaH-zA-zam#}) Faultless, free from sin. E. {#a#} priv. and {#kilviza#}.
akīrti	akIrti	114	004-a	{#akIrti#}¦ Tatpur. f. ({#-rtiH#}) Infamy, disgrace. E. {#a#} neg. and {#kIrti#}.
akutaścala	akutaScala	115	004-a	{#akutaScala#}¦ Tatpur. m. ({#-laH#}) A name of Śiva (lit. not moving any- where, firm). E. {#a#} neg. and {#kutas-cala#}.
akutobhaya	akutoBaya	116	004-a	{#akutoBaya#}¦ Tatpur. m. f. n. ({#-yaH-yA-yam#}) Free from any danger or dread, secure. E. {#a#} and {#kutas-Baya#}.
akutra	akutra	117	004-a	{#akutra#}¦ ind. (ved.) To any place out of reach, astray. It occurs in the protracted form {#akutrA#}. E. {#aku#} ({#a#} and {#ku#}), taddh. aff. {#tral#}.
akupya	akupya	118	004-a	{#akupya#}¦ Tatpur. n. ({#-pyam#}) <sup>1</sup> Gold or silver. <sup>2</sup> Any metal ex- cept gold or silver. See {#kupya#}. E. <sup>1</sup> {#a#} neg. and {#kupya#}. <sup>2</sup> {#a#} compar. and {#kupya#}.
akumāra	akumAra	119	004-a	{#akumAra#}¦ Tatpur. m. ({#-raH#}) Not a boy, not small, not little; a vaidik epithet of Viṣṇu. E. {#a#} neg. and {#kumAra#}.
akula	akula	120	004-a	"{#akula#}¦ Bahuvr. I. m. f. n. ({#-laH-lA-lam#}) Of no or low family, low. <div n=""P"">II. m. ({#-laH#}) A name of Śiva. f. ({#-lA#}) A name of Pārvatī, the wife of Śiva. See {#nakula#}. E. {#a#} <sup>1</sup> deter. <sup>2</sup> priv. and {#kula#}."
akulatā	akulatA	121	004-a	{#akulatA#}¦ f. ({#-tA#}) Lowness. E. {#akula#}, taddh. aff. {#tal#}.
akulīna	akulIna	122	004-a	{#akulIna#}¦ Tatpur. m. f. n. ({#-naH-nA-nam#}) Low, mean, of low origin or race. E. {#a#} neg. and {#kulIna#}.
akuśala	akuSala	123	004-a	"{#akuSala#}¦ Tatpur. I. m. f. n. ({#-laH-lA-lam#}) <sup>1</sup> Unlucky, inau- spicious. <sup>2</sup> Clumsy, not clever. <div n=""P"">II. n. ({#-lam#}) Misfortune, bad luck. E. {#a#} neg. and {#kuSala#}."
akusīda	akusIda	124	004-a	{#akusIda#}¦ Bahuvr. m. f. n. ({#-daH-dA-dam#}) Not desirous of gain, indifferent. Also written {#akuSIda#}. E. {#a#} priv. and {#kusIda#}.
akūpāra	akUpAra	125	004-a	"{#akUpAra#}¦ I. Bahuvr. 1. m. f. n. ({#-raH-rA-ram#}) (ved.) Of excellent [Page004-b+ 56] end or effect (as food). E. {#a#} priv. {#-kU#} (inst. of {#ku#}) and {#pAra#} ({#= antaH#}). 2. m. ({#-raH#}) <sup>1</sup> The sea or ocean. <sup>2</sup> The sun (ved.). E. {#a#} priv. {#-kU#} (inst. of {#ku#}) and {#pAra#}, ‘the shores of the ocean being large and those of the sun being distant’. Also written {#akUvAra, AkUvAra, kUpAra, kUvAra#}. <div n=""P"">II. Tatpur. m. ({#-raH#}) <sup>1</sup> A tortoise. <sup>2</sup> The king of tur- tles, the tortoise supposed to uphold the world. E. {#a#} neg. and {#kUpAra#} ({#kUpa#} and {#ara#}) ‘the tortoise not going to wells’ (but preferring morasses or the banks of a river; see {#kacCapa#})."
akūrca	akUrca	126	004-b	"{#akUrca#}¦ Bahuvr. I. m. f. n. ({#-rcaH-rcA-rcam#}) Void of guile. <div n=""P"">II. m. ({#-rcaH#}) A deified saint according to the Bauddhas, a Buddha. E. {#a#} priv. and {#kUrca#}."
akūvāra	akUvAra	127	004-b	{#akUvAra#}¦ Bahuvr. m. ({#-raH#}) See {#akUpAra#}.
akṛcchra	akfcCra	128	004-b	{#akfcCra#}¦ Tatpur. m. n. ({#-cCraH-cCram#}) Freedom from difficulty, easiness. E. {#a#} neg. and {#kfcCra#}.
akṛcchrin	akfcCrin	129	004-b	{#akfcCrin#}¦ Tatpur. m. f. n. ({#-cCrI-cCriRI-cCri#}) Free from difficulty. E. {#a#} neg. and {#kfcCrin#}.
akṛta	akfta	130	004-b	"{#akfta#}¦ I. Tatpur. 1. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Not done, not prepared, not wrought &c. <sup>2</sup> Not accomplished, incomplete. <sup>3</sup> Not made, not created, eternal. 2. n. ({#tam#}) Any act not, or not yet, done or performed. 3. f. ({#-tA#}) (In law.) A daughter who has not been made {#putrikA#} (q. v.), or to share in the privi- leges of a son. E. {#a#} neg. and {#kfta#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-taH-tA-tam#}) Having performed no deed, not having done any thing.  E. {#a#} priv. and {#kfta#}."
akṛtakāram	akftakAram	131	004-b	{#akftakAram#}¦ Tatpur. ind. In such a way as has not been done before. E. {#akfta#} and {#kAram#} ({#kf#}, kṛt aff. {#Ramul#}).
akṛtajña	akftajYa	132	004-b	{#akftajYa#}¦ Tatpur. m. f. n. ({#-jYaH-jYA-jYam#}) Ungrateful, un- mindful of past good or of service done. E. {#a#} neg. and {#kftajYa#}.
akṛtabuddhi	akftabudDi	133	004-b	{#akftabudDi#}¦ Tatpur. m. f. n. ({#-dDiH-dDiH-dDi#}) Not having ac- quired knowledge or understanding. E. {#a#} neg. and {#kftabudDi#}.
akṛtabraṇa	akftabraRa	134	004-b	{#akftabraRa#}¦ Tatpur. m. ({#-RaH#}) The name of an expounder of the Purāṇas, one of the pupils of Sūta and known also under the name of Kāśyapa and Sāvarṇi. E. {#a#} neg. and {#kftabraRa#}.
akṛtātman	akftAtman	135	004-b	{#akftAtman#}¦ Tatpur. m. f. n. ({#-tmA-tmA-tma#}) <sup>1</sup> One who has not subdued the senses, not governed the mind. <sup>2</sup> One who has not attained spiritual perfection or union with the su- preme spirit. E. {#a#} neg. and {#kftAtman#}.
akṛtāstra	akftAstra	136	004-b	{#akftAstra#}¦ Tatpur. m. ({#-straH#}) One who is unpractised in arms. E. {#a#} neg. and {#kftAstra#}.
akṛtitva	akftitva	137	004-b	{#akftitva#}¦ n. ({#-tvam#}) Awkwardness, clumsiness, unfitness. E. {#akftin#}, taddh. aff. {#tva#}.
akṛtin	akftin	138	004-b	{#akftin#}¦ Tatpur. m. f. n. ({#-tI-tinI-ti#}) Awkward, stupid, incapable of or unfit for doing any thing. E. {#a#} neg. and {#kftin#}.
akṛtya	akftya	139	004-b	{#akftya#}¦ Tatpur. m. f. n. ({#-tyaH-tyA-tyam#}) Improper, not to be done. E. {#a#} neg. and {#kftya#}.
akṛtyakārin	akftyakArin	140	004-b	{#akftyakArin#}¦ Tatpur. m. f. n. ({#-rI-riRI-ri#}) One who does what is wrong or what ought not to be done. E. {#akftya#} and {#kArin#}.
akṛtrima	akftrima	141	004-b	{#akftrima#}¦ Tatpur. m. f. n. ({#-maH-mA-mam#}) Inartificial, natural, perfect. E. {#a#} neg. and {#kftrima#}.
akṛtsna	akftsna	142	004-b	{#akftsna#}¦ Tatpur. m. f. n. ({#-tsnaH-tsnA-snam#}) Not entire, in- complete. E. {#a#} neg. and {#kftsna#}.
akṛpa	akfpa	143	005-a	{#akfpa#}¦ Bahuvr. m. f. n. ({#-paH-pA-pam#}) Unmerciful, unkind. E. {#a#} priv. and {#kfpA#}.
akṛpaṇa	akfpaRa	144	005-a	{#akfpaRa#}¦ Tatpur. m. f. n. ({#-RaH-RA-Ram#}) Liberal, not miserly. E. {#a#} neg. and {#kfpaRa#}.
akṛśa	akfSa	145	005-a	{#akfSa#}¦ Tatpur. m. f. n. ({#-SaH-SA-Sam#}) <sup>1</sup> Full, entire. <sup>2</sup> Strong, fierce. E. {#a#} neg. and {#kfSa#}.
akṛṣṭa	akfzwa	146	005-a	{#akfzwa#}¦ Tatpur. m. f. n. ({#-zwaH-zwA-zwam#}) <sup>1</sup> Undrawn. <sup>2</sup> Untilled, uncultivated. E. {#a#} neg. and {#kfzwa#}.
akṛṣṭapacya	akfzwapacya	147	005-a	{#akfzwapacya#}¦ Tatpur. m. f. n. ({#-cyaH-cyA-cyam#}) Ripening or flowering spontaneously or without cultivation. E. {#akfzwa#} and {#pacya#}.
akṛṣṇakarman	akfzRakarman	148	005-a	{#akfzRakarman#}¦ Tatpur. m. f. n. ({#-rmmA-rmmA-rmma#}) <sup>1</sup> Free from bad actions. <sup>2</sup> Guiltless, innocent. <sup>3</sup> Virtuous. E. {#a#} neg. and {#kfzRakarman#}.
akeśa	akeSa	149	005-a	{#akeSa#}¦ Bahuvr. m. f. n. ({#-SaH-SA-Sam#}) <sup>1</sup> Hairless. <sup>2</sup> Bald. E. {#a#} priv. and {#keSa#}.
akeśabhārya	akeSaBArya	150	005-a	{#akeSaBArya#}¦ Bahuvr. m. ({#-ryaH#}) The husband of a bald wife. E. {#akeSA#} (the long {#A#} becoming short) and {#BAryA#}.
akoṭa	akowa	151	005-a	{#akowa#}¦ Bahuvr. m. ({#-waH#}) The betel-nut tree. (Areca faufel or catechu.) E. {#a#} priv. and {#kowa#}, because it grows with a straight stem.
akovida	akovida	152	005-a	{#akovida#}¦ Tatpur. m. f. n. ({#-daH-dA-dam#}) Stupid, ignorant. E. {#a#} neg. and {#kovida#}.
akauśala	akOSala	153	005-a	{#akOSala#}¦ Tatpur. n. ({#-lam#}) Inexpertness, want of skill or prac- tice. In the same sense {#AkOSala#} q. v. E. {#a#} neg. and {#kOSala#}.
akkā	akkA	154	005-a	{#akkA#}¦ f. ({#-kkA#}. Voc. {#akka#}.) A mother.
akta	akta	155	005-a	"{#akta#}¦ I. m. f. n. ({#-ktaH-ktA-ktam#}) 1. Gone &c. E. {#aYc#}, kṛt aff. {#kta#}. 2. Anointed, oily, greasy. <div n=""P"">II. f. ({#-ktA#}) Night. E. {#aYj#}, uṇ. aff. {#kta#}."
aktu	aktu	156	005-a	{#aktu#}¦ f. ({#-ktuH#}) <sup>1</sup> Ointment. <sup>2</sup> Night. E. {#aYj#}, kṛt aff. {#ktu#}.
akna	akna	157	005-a	{#akna#}¦ m. f. n. ({#-knaH-knA-knam#}) Bent. E. {#aYc#}, kṛt aff. {#kta#}.
akrama	akrama	158	005-a	"{#akrama#}¦ I. Tatpur. m. ({#-maH#}) Want of order or arrangement, confusion, irregularity. E. {#a#} neg. and {#krama#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-maH-mA-mam#}) Out of order, irre- gular. E. {#a#} priv. and {#krama#}."
akrānta	akrAnta	159	005-a	{#akrAnta#}¦ Tatpur. m. f. n. ({#-ntaH-ntA-ntam#}) Unpassed, unsur- passed, unconquered. See {#krAnta#}. f. ({#-ntA#}) The egg-plant. (Solanum melongena.) E. {#a#} neg. and {#krAnta#}.
akriya	akriya	160	005-a	"{#akriya#}¦ I. Bahuvr. m. f. n. ({#-yaH-yA-yam#}) <sup>1</sup> Inactive, dull, torpid. <sup>2</sup> Abstaining from religious rites. <sup>3</sup> Wicked, per- verse. E. {#a#} priv. and {#kriyA#}. <div n=""P"">II. Tatpur. f. ({#-yA#}) <sup>1</sup> Inactivity. <sup>2</sup> Neglect of what ought to be done. E. {#a#} neg. and {#kriyA#}."
akrūra	akrUra	161	005-a	"{#akrUra#}¦ Tatpur. I. m. f. n. ({#-raH-rA-ram#}) Gentle, not cruel. <div n=""P"">II. m. ({#-raH#}) The son of Śvaphalka by Gāndinī, the pa- ternal uncle and friend of Kriṣṇa. E. {#a#} neg. and {#krUra#}."
akrodha	akroDa	162	005-a	"{#akroDa#}¦ I. Tatpur. m. ({#-DaH#}) Dispassionateness, restraint of anger, one of the ten duties of an anchorite. E. {#a#} neg. and {#kroDa#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-DaH-DA-Dam#}) Dispassionate. E. {#a#} priv. and {#kroDa#}."
akrodhana	akroDana	163	005-a	"{#akroDana#}¦ Tatpur. I. m. f. n. ({#-naH-nA-nam#}) Free from anger, dispassionate. <div n=""P"">II. m. ({#-naH#}) Name of a prince, son of Ayutāyu. E. {#a#} neg. and {#kroDana#}."
aklama	aklama	164	005-a	{#aklama#}¦ Tatpur. m. ({#-maH#}) Absence of weariness or fatigue. E. {#a#} neg. and {#klama#}.
aklikā	aklikA	165	005-b	{#aklikA#}¦ f. ({#-kA#}) The indigo plant. (Indigofera tinctoria.) E.(?)
akliṣṭa	aklizwa	166	005-b	{#aklizwa#}¦ Tatpur. m. f. n. ({#-zwaH-zwA-zwam#}) <sup>1</sup> Unvexed, not distressed or annoyed. <sup>2</sup> Unwearied, indefatigable. E. {#a#} neg. and {#klizwa#}.
akliṣṭakarman	aklizwakarman	167	005-b	{#aklizwakarman#}¦ Bahuvr. m. f. n. ({#-rmA-rmA-rma#}) Unwearied in action, indefatigable. E. {#aklizwa#} and {#karman#}.
akliṣṭakārin	aklizwakArin	168	005-b	{#aklizwakArin#}¦ m. f. n. ({#-rI-riRI-ri#}) Unwearied in action, indefatigable. E. {#aklizwakAra#}, taddh. aff. {#ini#}.
akledya	akledya	169	005-b	{#akledya#}¦ Tatpur. m. f. n. ({#-dyaH-dyA-dyam#}) <sup>1</sup> Incapable of distress or pain. <sup>2</sup> Unfit to be pained or distressed. E. {#a#} neg. and {#kledya#}.
akleśa	akleSa	170	005-b	{#akleSa#}¦ Tatpur. m. ({#-SaH#}) Absence of weariness or vexation. E. {#a#} neg. and {#kleSa#}.
akṣ	akz	171	005-b	{#akz (akzU-BvAdi-udAtta-udAttet)#}¦ r. 1st (and 5th cl.) par. ({#akzati#} and {#akzRoti-Anakza-akzitA#} or {#azwA-akzizyati#} or {#akzyati-#} {#AkzIt#}, du. {#AkzizwAm#} or {#AzwAm#}, pl. {#Akzizu#} or {#AkzuH#} {#--akzitvA#} or {#azwvA#}.--p. p. {#azwa#}.--Caus. {#akzayati-#} {#Acikzat#}. Des. {#acikzizati#} or {#acikzati#}) <sup>1</sup> To reach or obtain. <sup>2</sup> To pervade. <sup>3</sup> To accumulate. With {#sam#}. To pervade.
akṣa	akza	172	005-b	"{#akza#}¦ I. m. ({#-kzaH#}) <sup>1</sup> A die, cubic or oblong, for playing with. <sup>2</sup> Beleric myrobalan (Terminalia belerica), a tree bearing a medicinal fruit, which is used also as a die. <sup>3</sup> A plant (Elaeocarpus Ganitrus). <sup>4</sup> The seed of this plant of which rosaries are made. In this sense it mostly occurs in com- position, as Rudrākṣa, Indrākṣa qq. vv. <sup>5</sup> The name of a weight, a Karsha or sixteen māṣas. <div n=""P"">II. m. ({#-kzaH#}) <sup>1</sup> A wheel. <sup>2</sup> The axle of a wheel. <sup>3</sup> A car. <sup>4</sup> A snake. <sup>5</sup> A name of Garuḍa. <sup>6</sup> A proper name, be- longing to several persons, as to the son of Rāvaṇa, to a prince, son of Nara &c. <sup>7</sup> Terrestrial latitude. <sup>8</sup> The string that supports the two shafts of the handle of a balance in which the axis of the beam is lodged. <sup>9</sup> The lower part of the temples. <div n=""P"">III. n. ({#-kzam#}) <sup>1</sup> An eye. <sup>2</sup> An organ of sense. <sup>3</sup> Any thing perceptible by the senses. <sup>4</sup> Sochal salt. <sup>5</sup> Blue vitriol. <div n=""P"">IV. Tatpur. m. ({#-kzaH#}) <sup>1</sup> The soul. <sup>2</sup> Knowledge, especially sacred knowledge. <sup>3</sup> Law suit, legal procedings. <div n=""P"">V. m. ({#-kzaH#}) A person born blind. <div n=""P"">VI. (In <sup>1</sup> Bahuvrīhi and <sup>2</sup> Avyayībhāva compositions as a substitute for {#akzi#}, samāsta aff. <sup>1</sup> {#zac#} and <sup>2</sup> {#wac#}) An eye. <div n=""P"">E. {#akza#} ‘die’ is stated to be derived from {#aS#}, uṇ. aff. {#sa#}. For the etymology of this word see the Preface."
akṣaka	akzaka	173	005-b	{#akzaka#}¦ m. ({#-kaH#}) A tree (Dalbergia Oujeiniensis, Rox.). E. {#akza#} Beleric myrobolan, taddh. affix {#kan:#} from its resembling that plant; or the termination being a pleonastic affix, the word may have all the senses of the preceding. Also read {#akzika#}.
akṣakarṇa	akzakarRa	174	005-b	{#akzakarRa#}¦ Tatpur. n. ({#-rRaH#}) <sup>1</sup> The hypothenuse, especially of the triangle formed with the gnomon of a dial and its shadow. <sup>2</sup> (In astronomy.) Argument of the latitude. E. {#akza#} and {#karRa#}.
akṣaja	akzaja	175	005-b	{#akzaja#}¦ Tatpur. m. ({#-jaH#}) <sup>1</sup> The thunderbolt. <sup>2</sup> The diamond. <sup>3</sup> A name of Viṣṇu. E. {#akza#} and {#ja#}. This word is also given as {#asTija#}, which is probably the better reading of it in the two first meanings.
akṣaṇvat	akzaRvat	176	005-b	{#akzaRvat#}¦ m. f. n. ({#-RvAn-RvatI-Rvat#}) Having eyes. E. {#akzan#} (substit. of {#akzi#}), taddh. aff. {#matup#}.
akṣata	akzata	177	006-a	"{#akzata#}¦ Tatpur. I. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Uninjured, unhurt. <sup>2</sup> Unbroken, whole. <div n=""P"">II. <sup>1</sup> m. ({#-taH#}) A name of Śiva. <sup>2</sup> m. n. ({#-taH-tam#}) A eunuch. <div n=""P"">III. f. ({#-tA#}) <sup>1</sup> A virgin. <sup>2</sup> A plant, named also Kar- kaṭaśṛṅgī or Kaṅkaḍaśṛṅgī. <div n=""P"">IV. n. and m. pl. ({#-tam#} and {#-tAH#}) <sup>1</sup> Fried grain. <sup>2</sup> Whole grain. m. ({#-taH#}) <sup>1</sup> Rice after thrashing and winnowing dried in the sun. <sup>2</sup> Barley. <div n=""P"">E. {#a#} neg. and {#kzata#}."
akṣatayoni	akzatayoni	178	006-a	{#akzatayoni#}¦ Bahuvr. f. ({#-niH#}) A virgin. E. {#akzata#} and {#yoni#}.
akṣadarśaka	akzadarSaka	179	006-a	{#akzadarSaka#}¦ Tatpur. m. ({#-kaH#}) A judge. E. {#akza#} (law suit) and {#darSaka#}.
akṣadṛś	akzadfS	180	006-a	{#akzadfS#}¦ Tatpur. m. ({#-dfk#}) A judge. E. {#akza#} (law suit) and {#dfS#}.
akṣadevin	akzadevin	181	006-a	{#akzadevin#}¦ Tatpur. m. ({#-vI#}) A gamester. E. {#akza#} (die) and {#devin#}.
akṣadyū	akzadyU	182	006-a	{#akzadyU#}¦ Tatpur. m. ({#-dyUH#}) A gambler, a dicer. E. {#akza#} (die) and {#dyU#}.
akṣadyūta	akzadyUta	183	006-a	{#akzadyUta#}¦ Tatpur. n. ({#-tam#}) Gambling. E. {#akza#} and {#dyUta#}.
akṣadhara	akzaDara	184	006-a	"{#akzaDara#}¦ Tatpur. I. m. f. n. ({#-raH-rA#} and {#-rI-ram#}) One who holds dice &c. See {#akza#}. <div n=""P"">II. m. ({#-raH#}) A plant (Trophis aspera). <div n=""P"">E. {#akza#} and {#Dara#}."
akṣadhur	akzaDur	185	006-a	{#akzaDur#}¦ Tatpur. f. ({#-DUH#}) The fore part of a carriage, the pole or the part, where the yoke is fixed. E. {#akza#} (car) and {#Dur#}.
akṣadhūrta	akzaDUrta	186	006-a	{#akzaDUrta#}¦ Tatpur. m. ({#-rtaH#}) A gamester, a gambler. E. {#akza#} (die) and {#DUrta#}.
akṣadhūrtila	akzaDUrtila	187	006-a	{#akzaDUrtila#}¦ m. ({#-laH#}) A bull, an ox. E. {#akzaDur#}, aff. {#tila#}.
akṣan	akzan	188	006-a	{#akzan#}.¦ A substitute of {#akzi#}, to form in the classical language the instr. dat. abl. gen. and loc. in the sing., the gen. and loc. in the dual and the gen. in the plural of {#akzi#} q. v.
akṣapaṭala	akzapawala	189	006-a	{#akzapawala#}¦ Tatpur. n. ({#-lam#}) A place for administering justice, a hall of justice. E. {#akza#} and {#pawala#}.
akṣapari	akzapari	190	006-a	{#akzapari#}¦ Avyayībh. ind. In or by playing with dice. E. {#akza#} and {#pari#}.
akṣapāṭa	akzapAwa	191	006-a	{#akzapAwa#}¦ Tatpur. m. ({#-waH#}) See {#akzavAwa#}.
akṣapāṭaka	akzapAwaka	192	006-a	{#akzapAwaka#}¦ Tatpur. m. ({#-kaH#}) A judge. E. {#akza#} (law suit) and {#pAwaka#}.
akṣapāṭika	akzapAwika	193	006-a	{#akzapAwika#}¦ Tatpur. m. ({#-kaH#}) A judge. E. {#akza#} (law suit) and {#pAwika#}.
akṣapāda	akzapAda	194	006-a	{#akzapAda#}¦ Tatpur. m. ({#-daH#}) A follower of the Nyāya system of philosophy. E. {#akza#} and {#pAda#}; the Nyāya is the logical school; also {#AkzapAda#}.
akṣapīḍā	akzapIqA	195	006-a	{#akzapIqA#}¦ Tatpur. f. ({#-qA#}) A creeper, named also Yavatiktā. E. {#akza#} and {#pIqA#}.
akṣabhāga	akzaBAga	196	006-a	{#akzaBAga#}¦ Tatpur. m. ({#-gaH#}) A degree of latitude. E. {#akza#} and {#BAga#}.
akṣama	akzama	197	006-a	"{#akzama#}¦ Tatpur. I. m. f. n. ({#-maH-mA-mam#}) <sup>1</sup> Impatient, intoler- ant. <sup>2</sup> Unable, incompetent, impotent. E. {#a#} neg. and {#kzama#}. <div n=""P"">II. f. ({#-mA#}) <sup>1</sup> Impatience, intolerance. <sup>2</sup> Envy, impatience of another's success. <sup>3</sup> Inability, incapacity. E. {#a#} neg. and {#kzamA#}."
akṣamātra	akzamAtra	198	006-a	{#akzamAtra#}¦ Tatpur. n. ({#-tram#}) A twinkling of the eye, a moment. E. {#akza#} and {#mAtra#}.
akṣamālā	akzamAlA	199	006-a	"{#akzamAlA#}¦ f. ({#-lA#}) I. Tatpur. A rosary, a string of beads, especially of the seeds of the Eleocarpus. [Page006-b+ 56] <div n=""P"">II. Bahuvr. The name of Arundhati, wife of Vasiṣṭha, (from her wearing a rosary.) E. {#akza#} (a kind of seed or bead) and {#mAlA#}."
akṣamālin	akzamAlin	200	006-b	"{#akzamAlin#}¦ I. m. f. n. ({#-lI-linI-li#}) Wearing a rosary. <div n=""P"">II. m. ({#-lI#}) A name of Śiva. E. {#akzamAlA#}, taddh. aff. {#ini#}."
akṣaya	akzaya	201	006-b	"{#akzaya#}¦ Bahuvr. I. m. f. n. ({#-yaH-yA-yam#}) Durable, permanent, imperishable. <div n=""P"">II. f. ({#-yA#}) The seventh day of a lunar month, which happens on a Sunday or Monday, and the fourth, which falls on a Wednesday. E. {#a#} priv. and {#kzaya#}."
akṣayaguṇa	akzayaguRa	202	006-b	"{#akzayaguRa#}¦ Bahuvr. I. m. f. n. ({#-RaH-RA-Ram#}) One who pos- sesses imperishable qualities or virtues. <div n=""P"">II. m. ({#-RaH#}) A name of Śiva. E. {#akzaya#} and {#guRa#}."
akṣayatā	akzayatA	203	006-b	{#akzayatA#}¦ f. ({#-tA#}) Durability, imperishableness. E. {#akzaya#}, taddh. aff. {#tal#}.
akṣayatṛtīyā	akzayatftIyA	204	006-b	{#akzayatftIyA#}¦ Karmadh. f. ({#-yA#}) A Hindu festival: the third day of the lunar half of the month Vaiśākha (April-May). E. {#akzaya#} durable, and {#tftIyA#} the third day: the conse- quences of meritorious actions performed on this day being permanent, as it is the first day of the Satya Yuga or the anniversary of creation.
akṣayatva	akzayatva	205	006-b	{#akzayatva#}¦ n. ({#-tvam#}) Imperishableness. E. {#akzaya#}, taddh. aff. {#tva#}.
akṣayapuruhūta	akzayapuruhUta	206	006-b	{#akzayapuruhUta#}¦ Dvandva. m. ({#-taH#}) A name of Śiva. E. {#akzaya#} and {#puruhUta#}.
akṣayamati	akzayamati	207	006-b	{#akzayamati#}¦ Bahuvr. m. ({#-tiH#}) The name of a Bodhisattva. E. {#akzaya#} and {#mati#}.
akṣayaloka	akzayaloka	208	006-b	{#akzayaloka#}¦ Karmadh. m. ({#-kaH#}) Heaven, the imperishable world or region. E. {#akzaya#} and {#loka#}.
akṣayālalitā	akzayAlalitA	209	006-b	{#akzayAlalitA#}¦ Karmadh. f. ({#-tA#}) A Hindu festival held by women on the seventh day of the second half of the month Bhādra (August-September). E. {#akzayA#} and {#lalita#}.
akṣayin	akzayin	210	006-b	{#akzayin#}¦ Tatpur. m. f. n. ({#-yI-yiRI-yi#}) Imperishable, eter- nal. E. {#a#} neg. and {#kzayin#}.
akṣayya	akzayya	211	006-b	{#akzayya#}¦ Tatpur. m. f. n. ({#-yyaH-yyA-yyam#}) Imperishable, eternal. E. {#a#} neg. and {#kzayya#}.
akṣara	akzara	212	006-b	"{#akzara#}¦ Tatpur. I. m. f. n. ({#-raH-rA-ram#}) <sup>1</sup> Imperishable, in- decayable. <sup>2</sup> Inalterable. <div n=""P"">II. m. ({#-raH#}) <sup>1</sup> A name of Śiva. <sup>2</sup> A name of Viṣṇu. <sup>3</sup> A sword. <div n=""P"">III. n. ({#-ram#}) <sup>1</sup> Brahma, the supreme being (in this sense it is said to be also mascul.). <sup>2</sup> Eternal beatitude or ex- emption from further transmigration. <sup>3</sup> Penance, religious austerity. <sup>4</sup> Moral merit, law. <sup>5</sup> Sacrifice. <sup>6</sup> A letter of the alphabet. <sup>7</sup> A syllable. <sup>8</sup> The syllable om. <sup>9</sup> A vowel. <sup>10</sup> A plant (Achyranthes aspera). <sup>11</sup> The sky or atmosphere. <sup>12</sup> Water (see {#akzita#}). E. {#a#} neg. and {#kzara#}. (The gramm. author. derive this word from {#aS (aSU)#}, uṇ. aff. {#sara#} or {#ksaran#})."
