headword_iast	headword_slp1	entry_id	page	body
pattray	pattray	13181	233-1	{#pattray#}¦ {#˚yati#} befiedern; {%p.p.%} {#patrita#} {%(Pfeil).%}
pattraratha	pattraraTa	13182	233-1	{#pattraraTa#}¦ {%m.%} Vogel {%(eig.%} der die Flügel als Wagen hat).
pattrala	pattrala	13183	233-1	{#pattrala#}¦ blattreich, laubreich.
pattralekhā	pattraleKA	13184	233-1	"{#pattraleKA#}¦ {%f.%} Schminklinie {%(mit wohlriechenden%} <lbinfo n=""3""/> {%Stoffen aufgetragen); Frauenname.%}"
pattraviśeṣaka	pattraviSezaka	13185	233-1	{#pattraviSezaka#}¦ {%m. dass.%}
pattrāṅga	pattrANga	13186	233-1	{#*pattrANga#}¦ {%n.%} roter Sandel.
pattrāṅguli	pattrANguli	13187	233-1	{#*pattrANguli#}¦ {%o.%} {#˚lI#} {%f.%} = {#pattraleKA#}.
pattrārūḍha	pattrArUQa	13188	233-1	"{#pattrArUQa#}¦ auf ein Blatt gebracht, niedergeschrieben. <lbinfo n=""12""/>"
pattrin	pattrin	13189	233-1	{#pattrin#}¦ geflügelt, befiedert; {%m.%} Vogel, Pfeil.
pattrorṇa	pattrorRa	13190	233-1	{#{{paktorRa->pattrorRa||20160404|Jim Funderburk|https://github.com/sanskrit-lexicon/CORRECTIONS/issues/261|text missing 'r'. pakt is typo. ejf Corrected 04/05/2016}}#}¦ {%m. Volksname (Pl.); n.%} gebleichte Seide {%o.%} ein Gewand daraus.
patnī	patnI	13191	233-1	{#pa/tnI#}¦ {%f.%} Herrin, Gattin. {%Abstr.%} {#patnItva#} {%n.%}
pantīka	pantIka	13192	233-1	{#pantIka#}¦ {%(adj. —˚) dass.%}
patnīy	patnIy	13193	233-1	{#patnIy#}¦ , {#˚yati#} für die Gattin halten {%o.%} als Gattin behandeln.
patnīvant	patnIvant	13194	233-1	{#pa/tnIvant#}¦ beweibt, von Weibern begleitet.
patman	patman	13195	233-1	{#pa/tman#}¦ {%n.%} Flug, Pfad, Bahn.
paty	paty	13196	233-1	"{#paty#}¦ {#pa/tyate#} Herr sein, gebieten über, besitzen <lbinfo n=""6""/> {%(Acc. o. Instr.).%}"
patvan	patvan	13197	233-1	{#pa/tvan#}¦ {%f.%} {#patvarI#} fliegend; {%n.%} Flug.
patsutas	patsutas	13198	233-1	{#patsuta/s#}¦ {%Adv.%} zu Füßen; {#˚taHSI#} z. F. liegend.
path	paT	13199	233-1	{#pa/T#}¦ {#(paTi/n#} {%u.%} {#pa/nTAn#} {%Nom.%} {#pa/nTAs)#} Pfad, Weg, Art und Weise. {#panTAnaM dA#} den Weg, räumen, ausweichen {%(Gen.).%} {#paTi#} unterwegs. {#paTanena#} auf diese Weise.
patha	paTa	13200	233-1	{#paTa#}¦ {%m. (fast nur adj. —˚) dass.%}
pathika	paTika	13201	233-1	{#paTika#}¦ {%m.%} Wanderer, Reisender.
pathikasārtha	paTikasArTa	13202	233-1	"{#paTikasArTa#}¦ {%m.%} Zug von Reisenden, Karawane. <lbinfo n=""5""/>"
pathikṛt	paTikft	13203	233-1	{#paTikf/t#}¦ den Weg machenden {%o.%} bahnend.
pathin	paTin	13204	233-1	{#paTin#}¦ {%s.%} {#paT#}.
pathipā	paTipA	13205	233-1	{#paTipA/#}¦ {#paTira/kzas#} {%u.%} {#˚ra/kzi#} die Wege hütend.
pathiṣṭha	paTizWa	13206	233-1	{#paTizWa/#}¦ an {%o.%} im Wege stehend.
pathistha	paTisTa	13207	233-1	{#paTisTa#}¦ {%dass.%}, unterwegs seiend.
patheṣṭhā	paTezWA	13208	233-1	{#paTezWA/#}¦ = {#paTizWA#}.
pathopadeśaka	paTopadeSaka	13209	233-1	{#*paTopadeSaka#}¦ {%m.%} Wegweiser.*
pathya	paTya	13210	233-2	{#paTya#}¦ herkömmlich, regelmäßigig, angemessen, zuträglich, ersprießlich; {%n.%} Glück, Heil dem {%(Gen. o. Dat.)!%} {#paTyA^#} Weg, Pfad, {#reva/tI#} der reiche Pfad {%(personif. als%} {%Göttin des Wohlstandes).%}
pad	pad	13211	233-2	"1. {#pad#}¦ {#pa/dyate (˚ti)#} fallen, ab-, ausfallen, zusammenbrechen, umkommen; hingehen, <lbinfo n=""6""/> sich wenden zu {%(Acc.). p.p.%} {#panna/#} {%Caus.%} {#pAda/yati, ˚te#} fällen. {#ati#} hinausgehen <lbinfo n=""5""/> über, unterbleiben; versäumen {%(auch Caus.)%} {#anu#} nachgehen, nachstellen, <lbinfo n=""8""/> folgen, eingehen auf, sich begeben <lbinfo n=""5""/> in {%o.%} zu {%(Acc.).%} {#aBi#} herbeikommen, <lbinfo n=""7""/> sich begeben in {%o.%} zu, sich wenden an, zufallen, sich an jemd. {%o.%} etwas machen {%(freundl. u. feindl.)%}, anfassen, <lbinfo n=""7""/> erfassen {%(auch übertr.)%}, erlangen, annehmen. {#samaBi#} anlangen, gelangen zu {%(Acc.).%} {#A#} herankommen, eintreten, geraten in, gelangen zu {%(Acc.)%}, ins Unglück <lbinfo n=""5""/> kommen; zutreffen, geschehen, vorkommen, sich verhalten. {%p.p.%} {#Apanna#} heraufgefallen, hineingeraten, teilhaftig geworden {%(Acc. o. —˚)%} verungluckt, unglücklich; eingetroften, geschehen {%(s.%} {%auch bes.). Caus.%} betreten machen, bringen zu {%o.%} in {%(Acc.)%}, ins Unglück bringen; herbeischaffen, veranlassen, verursachen, erreichen, erlangen. {#vyA#} umkommen, verunglücken; {%p.p.%} {#vyApanna#} {%Caus.%} verderben, umbringen, töten. {#ud#} hervorgehen, entstehen aus {%(Abl.)%}, geboren werden; sich ereignen, vorkommen, <lbinfo n=""7""/> eintreten, beginnen. {%p.p.%} {#utpanna#} hervorgegangen, entsprossen aus (—˚), geboren von {%(Loc.)%}, erzeugt von {%(Instr.%} {%o. —˚)%}, enstanden, eingetroffen, vorhanden. <lbinfo n=""7""/> {%Caus.%} erzeugen, bereiten, bewirken, <lbinfo n=""7""/> veranlasen, erregen. {#pratyud#} {%p.p.%} {#pratyutpanna#} zur rechten Zeit gegenwärtig, <lbinfo n=""7""/> bereit, schlagfertig. {#vyud#} entstehen; <lbinfo n=""7""/> hervorgehen, herkommen von {%(g.); p.p.%} {#vyutpanna#} unterrichtet, erfahren. {%Caus.%} hervorbringen; herleiten {%(g.).%} {#samud#} entstehen, hervorbrechen; {%p.p.%} {#samutpanna#} enntanden, geboren, erzeugt [Page234-1] von {%(Abl.)%} mit {%(Loc.). Caus%} hervorbringen, <lbinfo n=""8""/> erzeugen, verursachen. {#upa#} losgehen auf, sich begeben, gelangen zu {%(Acc.)%}, zu teil werden, zufallen {%(Gen.)%}; stattfinden, vorkommen, entstehen, möglich, <lbinfo n=""5""/> vorhanden sein; angemessen, passend, natürlich sein; gereichen, dienen zu {%(Dat.). p.p.%} {#upapanna#} herangetreten, <lbinfo n=""9""/> zu teil geworden, zugefallen; erschienen, geboren, vorhanden; treffend, passend; begabt, versehen mit {%(Instr.%} {%o. —˚).%} {%Caus.%} jemd. etwas beibringen {%o.%} mit etwas versehen, ausrüsten {%(2 Acc.%} {%o. Acc. u. Instr.)%}, jemd. {%(Dat.)%} etwas darbieten, zuführen {%(auch ein Mädchen%} {%zur Ehe)%}; darbringen, schenken; etwas in Stand setzen, herrichten, bestellen {%(ein Feld).%} {#aByupa#} jemd. {%(Acc.)%} beispringen, <lbinfo n=""9""/> zu Hilfe kommen. {#pratyupa#}, {%p.p.%} {#pratyupapanna = pratyutpanna ni#} sich niederlegen, ruhen, sich legen zu {%(Acc.)%} {#upani#} sich legen zu {%(Acc.).%} {#nis#} herausfallen, hervorgehen, entstehen, zu stande kommen, <lbinfo n=""4""/> fertig werden, reifen, gedeihen, geraten. {%p.p.%} {#nizpanna#} hervorgegangen, entstanden, fertig, geraten. {%Caus.%} hervorbringen, ausführen, vollenden, bereiten. {#pra#} treten zu, gelangen in {%(Acc.)%}, erlangen, teilhaft werden, erhalten, sich machen an, anfangen; vorkommen, eintreten, sich ereignen, ausfallen, erscheinen; einwilligen, zugeben. <lbinfo n=""6""/> {%p.p.%} {#prapanna#} herangetreten, eingetreten, <lbinfo n=""9""/> gekommen; sich begeben habend, geflüchtet zu, geraten in {%(Acc.%} {%o. —˚)%}, anerkannt. {#prati#} betreten, antreten, <lbinfo n=""7""/> sich begeben zu, gelangen nach, erlangen, erhalten, antreffen, finden; vorkommen, stattfinden; ausüben, thun, erweisen, verfahren; gewahren, erkennen, <lbinfo n=""4""/> verstehen, annehmen, wofür halten; zusagen, anerkennen, zugestehen, einwilligen, <lbinfo n=""9""/> znerkennen, zugestehen, einwilligen, <lbinfo n=""9""/> versprechen; antworten {%(mit%} {%u. ohne%} {#uttaram)#}. {%p.p.%} {#pratipanna = prapanna#}, {%auch%} eingewilligt, zugesagt (habend). {%n.%} impers. es wurde ausgemacht. {%Caus.%} [Page234-2] zuführen zu {%(Acc.)%}, jemd. einer Sache teilhaft machen {%(2 Acc.)%}; geben, übergeben, <lbinfo n=""6""/> schenken, zu wissen thun, lehren. {#vi#} fehlschlagen, missraten, verunglücken, zu Grunde gehen, umkommen, sterben, {%p.p.%} {#vipanna#}. {%Caus.%} umbringen, töten. {#sam#} zu teil werden {%(Dat. o. Gen.)%}, gelingen, <lbinfo n=""7""/> geraten, erfüllt, voll werden; teilhaftig werden, gelangen zu, bekommen <lbinfo n=""3""/> {%(Acc. o. Instr.)%}; entstehen, geboren werden, werden; übergehen in {%(Dat.). p.p.%} {#saMpanna#} zu teil geworden, gelungen, gediehen, geraten, vollkommen, tüchtig, in gutem Stande {%(Pers. u. S.)%}; lecker, wohlschmeckend; ausgerüstet, begabt, versehen, angethan mit, voll von {%(Instr.%} {%o. —˚)%}; geworden, enstanden, vorhanden <lbinfo n=""6""/> {#(˚—)#}. {%Caus%} zu Stande bringen, gedeihen machen, fertig bringen, ausrichten, <lbinfo n=""8""/> ausführen, vollenden, erfüllen {%(Wunsch)%}; erlangen, erreichen, abmachen, <lbinfo n=""7""/> sich einigen über {%(Loc.)%}; jemd. {%(Dat. o. Gen.)%} etwas verschaffen, zuweisen <lbinfo n=""6""/> {%(auch Acc. der Pers. u. Instr.%} {%der S.)%} {#aBisam#} zu etwas werden. {%Caus.%} zu etwas machen, umbilden in {%(Acc.).%}"
pad	pad	13212	234-2	2. {#pa/d#}¦ {#(pA/d)#} {%m. (adj. —˚ f.%} {#pad#} {%o.%} {#padI#} Fuß, Schritt, Viertel.
pada	pada	13213	234-2	"{#pada/#}¦ {%(n. (m.)%} Schritt, Tritt, Fußstapfe, Spur, Zeichen; Ort, Stelle, Stellung {%(auch%} {%übertr.%} Würde, Rang); Gelegenheit; Veranlassung, Grund zu(—˚); Fuß {%(auch als Längenmaß)%}; Reihe, Vers; Wort, Art Wortstamm {%(g.)%}; Recitationsweise <lbinfo n=""5""/> {%(des Veda).%} {#pedana#} zu Fuß; {#pade#}  {#pade#} auf Schritt und Tritt, überall. {#upa kar#} den Fuß setzen auf {%o.%} in, betreten {%(Loc.)%}; sich einlassen mit, sich richten auf {%(Loc.); Caus.%} jemd. {%(Acc.)%} mit jemd. {%(Loc.)%} zusammenbringen.* {#padaM dA#} einen Schritt thun, schreiten; {#(padAtpadaM gam#} {%dass.*) Abstr.%} {#padatA#} {%f.%}, {#˚tva#} {%n.%}"
padajñā	padajYA	13214	234-2	{#padajYA/#}¦ ortskundig.
padanī	padanI	13215	234-2	{#padanI/#}¦ die Spur verfolgend.
padanīya	padanIya	13216	235-1	{#padanI/ya#}¦ aufzuspüren, zu ermitteln. {%Abstr.%} {#padanIyatva#} {%n.%}
padanyāsa	padanyAsa	13217	235-1	{#padanyAsa#}¦ {%m.%} das Fußsetzen, Tritt, Spur.
padapaṅkti	padapaNkti	13218	235-1	{#pada/paNkti#}¦ {%f.%} Fußspur {%(eig.%} Schrittreihe); {%N. eines Metrums.%}
padapaddhati	padapadDati	13219	235-1	{#padapadDati#}¦ {%f.%} Fußstapfen.
padapāṭha	padapAWa	13220	235-1	{#padapAWa#}¦ {%m.%} eine best. Recitationsweise {%(des Veda).%}
padapūraṇa	padapUraRa	13221	235-1	"{#padapUraRa#}¦ versausfüllend; {%n.%} das Versausfullen <lbinfo n=""9""/> {%(durch ein Flickwort).%}"
padabandha	padabanDa	13222	235-1	{#padabanDa#}¦ {%m.%} Gedicht {%(eig.%} Versverbindung).*
padaracanā	padaracanA	13223	235-1	{#padaracanA#}¦ {%f.%} Wortanordnung, Stilisirung {%(rh.).%}
padavī	padavI	13224	235-1	{#padavI/#}¦ {%m. (Nom.%} {#˚vI/s)#} Wegweiser; {%f. (Nom.%} {#˚vI)#} Fußspur, Weg, Pfad; {#padavyAM#} {%(—˚ o. mit Gen.)%} {#padaM (ni)DA#} in jemds. Spur treten, es mit jemd. aufnehmen.
padavīya	padavIya	13225	235-1	{#padavIya#}¦ {%n.%} Spur.
padaśas	padaSas	13226	235-1	{#padaSas#}¦ {%Adv.%} Schritt für Schritt, Wort für Wort.
padaśreṇi	padaSreRi	13227	235-1	{#padaSreRi#}¦ {%f.%} {#padapaNkti#}
padastha	padasTa	13228	235-1	{#padasTa#}¦ zu Fuße gehend {%(eig.%} stehend).
padākrānta	padAkrAnta	13229	235-1	{#padAkrAnta#}¦ auf dem Fuße folgend.*
padāṅka	padANka	13230	235-1	{#padANka#}¦ {%m.%} Fußspur.
padāti	padAti	13231	235-1	{#padAti#}¦ zu Fuße gehend; {%m.%} pedes.
padādi	padAdi	13232	235-1	{#padAdi#}¦ {%m.%} Wort {%o.%} Versanlaut.
padānuga	padAnuga	13233	235-1	{#padAnuga#}¦ auf dem Fuße folgend {%(Gen.)%}, entsprechend (—˚); {%m.%} Begleiter.
padānta	padAnta	13234	235-1	{#padAnta#}¦ {%m.%} Wort- {%o.%} Versauslaut.
padāntara	padAntara	13235	235-1	{#padAntara#}¦ {%n.%} ein Schritt Entfernung; ein anderes Wort.
padārtha	padArTa	13236	235-1	"{#padArTa#}¦ {%m.%} Wortbedetung, Wortentsprechung, <lbinfo n=""10""/> {%d. h.%} Ding, Gegenstand; Hauptbegriff, Kategorie {%(ph.).%}"
paddhati	padDati	13237	235-1	"{#padDati#}¦ {%f.%} Fißtritt, Spur, Linie, Reihe, Weg, Methode, Leitfaden {%(oft als Buchtitel).%} <lbinfo n=""9""/>"
padma	padma	13238	235-1	{#padma#}¦ {%m.%} Taglotusblüte, Wasserrose; {%n.%} eine best. hohe Zahl (1000 Billionen); {%m.%} {%männl. Name.%}
padmaka	padmaka	13239	235-1	{#padmaka#}¦ {%m. Mannsn.; n.%} eine best. Stellung beim Sitzen {%(r.).%}
padmagarbha	padmagarBa	13240	235-1	1. {#padmagarBa#}¦ {%m.%} Lotuskelch; {%N. eines Sees.%}
padmagarbha	padmagarBa	13241	235-1	2. {#padmagarBa#}¦ {%m.%} der Lotusgeorene {%(Bein. Brahman's).%}
padmagṛhā	padmagfhA	13242	235-2	{#padmagfhA#}¦ {%f.%} im Lotus wohnend {%(Bein. der%} {%Lakṣmī).%}
padmaja	padmaja	13243	235-2	{#padmaja#}¦ {%m.%} = 2. {#padnagarBa#}.
padmatā	padmatA	13244	235-2	{#padmatA#}¦ {%f. Abstr. zu%} {#padna#}.
padmanābha	padmanABa	13245	235-2	{#padmanABa#}¦ {%m.%} der Lotusnablige {%(Bein. Viṣṇu's).%}
padmapāṇi	padmapARi	13246	235-2	"{#padmapARi#}¦ {%m.%} der Lotushändige {%(Bein. Brahman's%} <lbinfo n=""5""/> {%u. Viṣṇu's).%}"
padmapurāṇa	padmapurARa	13247	235-2	{#padmapurARa#}¦ {%n. T. mehrerer Purāṇa.%}
padmabhava	padmaBava	13248	235-2	{#padmaBava#}¦ {%u.%} {#padnaBU#} {%m.%} = {#padnagarBa#}.
padmamaya	padmamaya	13249	235-2	{#padmamaya#}¦ {%f.%} {#I#} Lotus.
padmayoni	padmayoni	13250	235-2	{#padmayoni#}¦ {%m.%} = {#padnagarBa#}.
padmarati	padmarati	13251	235-2	{#padmarati#}¦ {%f. Frauenname.%}
padmarāga	padmarAga	13252	235-2	{#padmarAga#}¦ {%m.%} Rubin (der Lotusfarbige).
padmavant	padmavant	13253	235-2	{#padmavant#}¦ lotusreich; f. {#˚vatI#} {%Frauen- und%} {%Stadtname.%}
padmavarcas	padmavarcas	13254	235-2	{#padmavarcas#}¦ {%u.%} {#˚varRa#} lotusfarbig.
padmaśas	padmaSas	13255	235-2	{#padmaSas#}¦ {%Adv.%} tausendbillionenweise.
padmaṣaṇḍa	padmazaRqa	13256	235-2	{#padmazaRqa#}¦ {%n.%} Lotusgruppe.
padmasaṃbhava	padmasaMBava	13257	235-2	{#padmasaMBava#}¦ {%m.%} = {#padnagarBa#}.
padmasaras	padmasaras	13258	235-2	{#padmasaras#}¦ {%m.%} Lotusgruppe.
padmākara	padmAkara	13259	235-2	{#padmAkara#}¦ {%m.%} Lotusgruppe.
padmākṣa	padmAkza	13260	235-2	{#padmAkza#}¦ {%f.%} {#I#} lotusäugig; {%m. Bein. Viṣṇu's.%}
padmāditva	padmAditva	13261	235-2	{#padmAditva#}¦ {%n.%} das Lotusblüte u. s. w. sein.
padmālaya	padmAlaya	13262	235-2	{#padmAlaya#}¦ {%m.%} dessen Wohnung im Lotus ist; {%Bein. Brahman's.%}
padmāvatī	padmAvatI	13263	235-2	{#padmAvatI#}¦ {%f.%} = {#padnavatI#}.
padmāsana	padmAsana	13264	235-2	1. {#padmAsana#}¦ {%n.%} Lotussitz.
padmāsana	padmAsana	13265	235-2	2. {#padmAsana#}¦ {%m.%} in einem Lotus sitzend; {%Bein. Brahman's.%}
padminī	padminI	13266	235-2	"{#padminI#}¦ {%f.%} Taglotus, Wasserrose; Lotusteich. <lbinfo n=""6""/>"
padminīkhaṇḍa	padminIKaRqa	13267	235-2	{#padminIKaRqa#}¦ {%n.%} Lotusgruppe.
padminīpattra	padminIpattra	13268	235-2	{#padminIpattra#}¦ {%n.%} Lotusblatt.
padmodbhava	padmodBava	13269	235-2	{#padmodBava#}¦ {%m.%} = {#padnagarBa#}.
padya	padya	13270	235-2	{#pa/dya#}¦ auf den Fuß {%o.%} Vers bezüglich; {%f.%} {#pa/dyA#} Fuß-, Huftritt {%(nur Pl.); n.%} Vers, gebundene Rede, Poesie.
padyamaya	padyamaya	13271	235-2	{#padyamaya#}¦ aus Versen bestehend.
padra	padra	13272	235-2	{#padra#}¦ {%m.%} Dorf.
padvant	padvant	13273	235-2	{#padva/nt#}¦ mit Füßen begabt; {%n.%} laufendes Getier.
pan	pan	13274	235-2	{#pan#},¦ {#pa/nate#} wunderbar sein, bewundern. {%Caus.%} {#pana/yati#} bewundern, preisen; {%p.p.%} {#panita/#}.
panayāyya	panayAyya	13275	235-2	{#panayAyya#}¦ wunderbar, erstaunlich.
panasa	panasa	13276	235-2	{#panasa#}¦ {%m.%} der Brotfruchtbaum.
panasy	panasy	13277	236-1	{#panasy#}¦ {#˚sya/te#} wunderbar, rühmlich sein.
panasyu	panasyu	13278	236-1	{#panasyu/#}¦ rühmlich, großartig.
panāyya	panAyya	13279	236-1	{#panA/yya#}¦ = {#panayA/yya#}.
panitar	panitar	13280	236-1	{#panita/r#}¦ rühmend; {%m.%} der Preiser.
paniṣṭha	panizWa	13281	236-1	{#pa/nizWa#}¦ {%(Superl.)%} sehr rühmlich.
panīyaṃs	panIyaMs	13282	236-1	{#pa/nIyaMs#}¦ {%(Compar.)%} rühmlicher; {%auch = vor.%}
panu	panu	13283	236-1	{#panu/#}¦ {%u.%} {#panU/#} {%f.%} Bewunderung, Preis.
panthānam	panTAnam	13284	236-1	{#pa/nTAnam#}¦ {#˚nas, pa/nTAm, pa/nTAs#} {%s.%} {#paT#}.
panna	panna	13285	236-1	{#panna#}¦ {%s.%} 1. {#pad#}.
pannaga	pannaga	13286	236-1	{#pannaga/#}¦ {%m.%}, {#I#} {%f.%} Schlange, Schlangenweibehen.
pannagabhojana	pannagaBojana	13287	236-1	{#pannagaBojana#}¦ {%m.%} der Schlangenfresser {%(Bein.%} {%Garuḍa's).%}
pannagarāja	pannagarAja	13288	236-1	{#pannagarAja#}¦ {%m.%} der Schlangenkönig.
pannagāri	pannagAri	13289	236-1	{#pannagAri#}¦ {%m.%} der Schlangenfeind {%(Bein.%} {%Garuḍa's.%}
pannagendra	pannagendra	13290	236-1	{#pannagendra#}¦ {%u.%} {#˚geSvara#} {%m.%} {#pannagarAja#}.
panya	panya	13291	236-1	{#pa/nya#}¦ wunderbar, rühmlich.
panyaṃs	panyaMs	13292	236-1	{#pa/nyaMs#}¦ = {#pa/nIyaMs#}.
papi	papi	13293	236-1	{#papi/#}¦ trinkend {%(mit Acc.).%}
papivaṃs	papivaMs	13294	236-1	{#papivaMs#}¦ {%s.%} 1. {#pA#}.
papuri	papuri	13295	236-1	{#pa/puri#}¦ spendend, reichlich.
papṛkṣeṇya	papfkzeRya	13296	236-1	{#papfkze/Rya#}¦ begehrenswert.
paptus	paptus	13297	236-1	{#paptus#}¦ {%s.%} {#pat#}.
papri	papri	13298	236-1	1. {#pa/pri#}¦ spendend {%(Gen. o. Acc.), Superl.%} {#pa/pritama#}.
papri	papri	13299	236-1	2. {#pa/pri#}¦ durchbringend, rettend.
pampā	pampA	13300	236-1	{#pampA#}¦ {%f. N. eines Flusses u. eines Sees.%}
payaḥpūra	payaHpUra	13301	236-1	{#payaHpUra#}¦ {%m.%} Wasserstrom.
payas	payas	13302	236-1	{#pa/yas#}¦ {%n.%} Feuchtigkeit, {%bes.%} Wasser {%o.%} Milch; Saft, Kraft; der männliche Same; {%Pl.%} Tropfen, Ströme.
payaspā	payaspA	13303	236-1	{#payaspA/#}¦ Milch trinkend.
payasya	payasya	13304	236-1	{#payasya#}¦ {%Adj.%} milchen.
payasvant	payasvant	13305	236-1	{#pa/yasvant#}¦ milch-, saft-, samenreich, feucht, strotzend, kraftvoll.
payasvin	payasvin	13306	236-1	"{#payasvin#}¦ milch- {%o.%} saftreich; {%f.%} {#˚nI#} Milchkuh. <lbinfo n=""4""/>"
payoda	payoda	13307	236-1	{#payoda#}¦ Milch {%o.%} Wasser spendend; {%m.%} Wolke.
payoduh	payoduh	13308	236-1	{#payodu/h#}¦ Milch {%o.%} Samen gebend.
payodhara	payoDara	13309	236-1	{#payoDara#}¦ {%m.%} weibliche Brust, Wolke (Milch- {%o.%} Wasserträger).
payodhi	payoDi	13310	236-1	{#payoDi#}¦ {%u.%} {#payoniDi#} {%m.%} Wasserbehälter, Meer.
payobhṛt	payoBft	13311	236-1	{#payoBft#}¦ {%m.%} Wolke (Wasserbehälter).
payomaya	payomaya	13312	236-1	{#payomaya#}¦ wässern.
payomukha	payomuKa	13313	236-1	{#payomuKa#}¦ oben voll Milch {%(Gefäß).%}
payomuc	payomuc	13314	236-2	{#payomuc#}¦ Milch von sich gebend {%(Kuh)%}; {%m.%} Wolke (Wasser von sich gebend).
payorāśi	payorASi	13315	236-2	{#payorASi#}¦ {%m.%} Meer (Wassermasse).
payovāha	payovAha	13316	236-2	{#payovAha#}¦ {%m.%} Wolke (Wasserführer).
payovṛdh	payovfD	13317	236-2	{#payovf/D#}¦ milch-, saftreich, schwellend.
payoṣṇī	payozRI	13318	236-2	{#payozRI#}¦ {%f. N. eines Flusses.%}
par	par	13319	236-2	"1. {#par#}¦ {#pi/parti, pfRA/ti, pfRa/ti#} füllen, sättigen, laben, spenden, erfüllen {%(Wunsch). Part.%} {#pfRa/nt#} spendend, freigebig. <lbinfo n=""6""/> {%Med. u. Pass.%} {#pUrya/te#} {%(auch%} {#pU/ryate#} {%u.%} {#pUryati)#} sich anfüllen mit, voll werden von {%(Instr.); p.p.%} {#pUrta/#} {%u.%} {#pUrRa/#} {%(s. dies%} {%bes.)%} gefüllt, voll {%Caus.%} {#pUra/yati, ˚te#} voll machen, anfüllen, erfüllen mit {%(Instr.)%} {#A#} füllen, anfüllen, erfüllen; {%Med. Pass.%} sich füllen, sich sättigen an {%(Instr. o. Gen.)%}, zunehmen. {%p.p.%} {#A/pUrRa/#} <lbinfo n=""6""/> gefüllt, voll. {%Caus.%} {#ApUrayati#} {%Simpl. trans.%} {#ni#} niedergießen, ausschütten <lbinfo n=""8""/> {%(r.); p.p.%} {#nipfta. — pati#} {%Med.%} {%Pass.%} {#˚pUryate#} sich füllen, voll werden; {%p.p.%} {#paripUrRa#} gefüllt, voll, vollzählig, vollständig, vollkommen. {#pra#} {%Med. Pass.%} {#˚pUryate#} = {%vor.%} {#prati#}, {%p.p.%} {#˚pUrRa#} voll, angefüllt <lbinfo n=""7""/> mit {%(Instr.).%} {#sam#} {%p.p.%} {#saMpUrRa#} gefüllt, <lbinfo n=""6""/> voll, vollständig, vollendet. {%Caus.%} {#saMpUrayati#} voll machen, vervollständigen, erfüllen."
par	par	13320	236-2	"2. {#par#}¦ {#pi/parti#} hinübersetzen, durchbringen, hinausführen, erretten aus {%(Abl.)%}, zu {%o.%} nach {%(Acc.)%} geleiten, fördern. {%Caus.%} {#pAra/yati(te)#} {%dass.%}, beschützen, erhalten; etwas durchführen, überwinden; vermögen, <lbinfo n=""6""/> können {%(Inf.).%} {#ati#} hinüberführen <lbinfo n=""6""/> über, hindurchgeleiten durch {%(Acc.). Caus. dass.%}"
par	par	13321	236-2	"3. {#par#}¦ {#pfRoti#} {%(nur —˚), mit%} {#A#} sich beschäftigen, <lbinfo n=""11""/> {%p.p.%} {#Apfta#} beschäftigt. {#vyA#},  {#(priyate)#} {%u.%} {#pfRute)#} {%dass.; p.p.%} {#vyApfta#} beschäftigt <lbinfo n=""9""/> mit, um, bei {%(Loc. o.%} {#˚—)#}. {%Caus.%} {#vyApArayati#} jemd. beschäftigen mit {%o.%} bei {%(Loc o. Instr.)%}"
para	para	13322	236-2	"{#pa/ra#}¦ {%(Compar.%} {#pa/ratara)#} fernliegend {%(in Raum%} {%und Zeit)%}, jenseitig, dortig, fremd; verschieden <lbinfo n=""8""/> von {%(Abl.)%}; vergangen, früher; zukünftig, später, folgend {%(in Zeit und%} [Page237-1] {%Reihe%}, kommend nach, hinausgehend über, mehr als, besser, schlimmer als {%(Abl., selten —˚); auch superl.%} der späteste, äußerste, beste, schlimmste. {%m.%} ein anderer, ein Fremder, Feind; der höchste Gott, die Allseele {%(ph.), Mannsname. n.%} die äußerste Ferne, höchste Spitze; Vollendung, Erlösung {%(ph.); adj. —˚%} etwas als höchstes {%o.%} äußerstes habend, ganz aufgehend in, bedacht auf, bestehen in, dienend zu. {#param#} {%adv.%} darauf, später {%(oft nach%} {#atas#},  {#itas, tatas#} {%w. s.)%}; hinaus über, jenseits, nach {%(nach Abl.)%}, höchst, höchstens. {#nAsmAtparam#} nicht mehr davon, genug! {#paraM (kiM) tu#} dennoch, gleichwol. {#na—#}  {#param#} nicht—sondern, {#na param—api#} {%o.%} {#yAvat#} nicht nur—sondern auch. {#yadi#}  {#param#} wenn überhaupt, jedoch, allein."
parakathā	parakaTA	13323	237-1	{#parakaTA#}¦ {%f. Pl.%} Reden über andere.
parakārya	parakArya	13324	237-1	{#parakArya#}¦ {%n.%} eine fremde Sache.
parakīya	parakIya	13325	237-1	{#parakIya#}¦ fremd, einem anderen gehörig.
parakṛtya	parakftya	13326	237-1	{#parakftya#}¦ {%n.%} = {#parakArya#}.
parakṣetra	parakzetra	13327	237-1	{#parakzetra#}¦ {%n.%} ein fremdes Feld {%o.%} Weib.
paratas	paratas	13328	237-1	{#paratas#}¦ {%Adv. = Abl. von%} {#para#}, von anderer Seite, von {%o.%} vor dem Feinde; weiter fort, hinterdrein; hoch oben; über, nach {%(nach Abl.).%}
paratra	paratra	13329	237-1	{#paratra#}¦ {%Adv.%} jenseits, in jener Welt, weiter unten, später.
